dialog,narration,img_id,dialog_bounding_boxes,narration_bounding_boxes,face_bounding_boxes,argument
"[""y'know, sheriff, i'm kinda worried 'bout that young woman stayin' all alone in that cottage."", ""oh, i guess she'll be all right, parson. i'll keep an eye on her.""]",['as the throng disperses ...'],3956_29_3,"[[0.0, 20.0, 244.0, 152.0], [229.0, 22.0, 420.0, 159.0]]","[[0.0, 0.0, 435.0, 26.0]]","[[42.0, 210.0, 163.0, 349.0], [235.0, 170.0, 352.0, 301.0]]","The character is angry or betrayed because the dialogue and narration mention ""y'know, sheriff, i'm kinda worried 'bout that young woman stayin' all alone in that cottage."" and suggest sheriff, kinda, worried, young, woman."
"[""but they give me an idea! and if i work fast, it may do the trick!""]",[],3958_14_3,"[[0.0, 18.0, 281.0, 136.0]]",[],"[[30.0, 190.0, 239.0, 433.0]]","The character is neutral because the dialogue and narration mention ""but they give me an idea! and if i work fast, it may do the trick!"" and suggest idea, work, fast, trick."
"[""i'm sorry, sir,,, i told you...""]","['so... the next day. you go back to the optometrist. you need his glasses,,, those soothing glasses...']",397_7_3,"[[63.0, 64.0, 253.0, 122.0]]","[[18.0, 21.0, 456.0, 91.0]]","[[233.0, 73.0, 328.0, 184.0]]","The character is remorseful because the dialogue and narration mention ""i'm sorry, sir,,, i told you..."" and suggest sorry, sir, told, day, optometrist."
"[""we're the #$*& united states of *$ #$ america! where do a bunch of jungle bunnies get off telling us they've got a \""no fly\"" zone over their thatched hut?""]",[],bp_3_335_1,"[[273.0, 23.0, 491.0, 177.0]]",[],"[[366.0, 233.0, 395.0, 261.0]]","The character is angry or betrayed because the dialogue and narration mention ""we're the #$*& united states of *$ #$ america! where do a bunch of jungle bunnies get off telling us they've got a ""no fly"" zone over their thatched hut?"" and suggest united, states, america, bunch, jungle."
"[""is there someone here who can give us some accurate intel on these people?""]",[],bp_3_336_0,"[[285.0, 7.0, 481.0, 66.0]]",[],"[[144.0, 22.0, 243.0, 137.0]]","The character is neutral because the dialogue and narration mention ""is there someone here who can give us some accurate intel on these people?"" and suggest accurate, intel, people."
"[""the wakandans have a warrior spirit that makes the vietnamese look like, well, the french.they have also maintained a technological superiority that defies explanation."", ""where'd they get their tech from soviets?""]",[],bp_3_336_1,"[[46.0, 4.0, 314.0, 105.0], [387.0, 5.0, 551.0, 52.0]]",[],"[[96.0, 132.0, 148.0, 194.0], [406.0, 215.0, 496.0, 308.0]]","The character is angry or betrayed because the dialogue and narration mention ""the wakandans have a warrior spirit that makes the vietnamese look like, well, the french.they have also maintained a technological superiority that defies explanation."" and suggest wakandans, warrior, spirit, makes, vietnamese."
"[""wakanda is a small country in africe notable for never having been conquered in its entire history.""]",[],bp_3_336_3,"[[108.0, 9.0, 337.0, 83.0]]",[],"[[45.0, 117.0, 128.0, 227.0]]","The character is angry or betrayed because the dialogue and narration mention ""wakanda is a small country in africe notable for never having been conquered in its entire history."" and suggest wakanda, small, country, africe, notable."
"[""...unprecedented.""]",[],bp_3_336_5,"[[189.0, 27.0, 344.0, 59.0]]",[],"[[-1.0, -1.0, -1.0, -1.0]]","The character is neutral because the dialogue and narration mention ""...unprecedented."" and suggest unprecedented."
"[""--they don't even pump it.""]",[],bp_3_337_4,"[[17.0, 22.0, 134.0, 78.0]]",[],"[[11.0, 72.0, 253.0, 363.0]]","The character is neutral because the dialogue and narration mention ""--they don't even pump it."" and suggest pump."
"[""if this guy is all that, who can handle him?""]",[],bp_3_338_3,"[[29.0, 40.0, 168.0, 101.0]]",[],"[[23.0, 191.0, 131.0, 306.0]]","The character is neutral because the dialogue and narration mention ""if this guy is all that, who can handle him?"" and suggest guy, handle."
"[""let's say i join your team. if these wakandans are all you say they are, what are our chances of success?"", ""pretty good. i've already killed black panther 15 years ago. i almost killed his son then.""]",[],bp_3_339_3,"[[42.0, 6.0, 299.0, 89.0], [285.0, 5.0, 486.0, 95.0]]",[],"[[51.0, 201.0, 84.0, 236.0], [321.0, 200.0, 355.0, 233.0]]","The character is neutral because the dialogue and narration mention ""let's say i join your team. if these wakandans are all you say they are, what are our chances of success?"" and suggest let, join, team, wakandans, chances."
"[""obviously a presidential pardon is appealing.""]",[],bp_3_339_4,"[[555.0, 80.0, 688.0, 143.0]]",[],"[[-1.0, -1.0, -1.0, -1.0]]","The character is neutral because the dialogue and narration mention ""obviously a presidential pardon is appealing."" and suggest obviously, presidential, pardon, appealing."
"[""his name is t'challa. son of t'chaka.""]",[],bp_3_340_1,"[[870.0, 91.0, 1007.0, 194.0]]",[],"[[313.0, 3.0, 837.0, 434.0]]","The character is neutral because the dialogue and narration mention ""his name is t'challa. son of t'chaka."" and suggest son."
"[""... you've told us a lot about wakanda, everett. they've got incredible natural resources, technology on par with the u.s.a. --""]",[],bp_3_340_2,"[[55.0, 26.0, 306.0, 150.0]]",[],"[[-1.0, -1.0, -1.0, -1.0]]","The character is angry or betrayed because the dialogue and narration mention ""... you've told us a lot about wakanda, everett. they've got incredible natural resources, technology on par with the u.s.a. --"" and suggest told, lot, wakanda, everett, got."
"[""look, son...""]",[],bp_3_341_3,"[[219.0, 58.0, 289.0, 102.0]]",[],"[[37.0, 157.0, 194.0, 378.0]]","The character is neutral because the dialogue and narration mention ""look, son..."" and suggest look, son."
"[""who is it?""]",[],bp_3_344_2,"[[250.0, 95.0, 317.0, 133.0]]",[],"[[-1.0, -1.0, -1.0, -1.0]]","The character is neutral because the dialogue and narration mention ""who is it?"" and suggest the situation."
"[""good choice. when should i come back?""]",[],bp_3_344_4,"[[161.0, 32.0, 340.0, 134.0]]",[],"[[313.0, 88.0, 549.0, 401.0]]","The character is neutral because the dialogue and narration mention ""good choice. when should i come back?"" and suggest good, choice, come."
"[""oh no! call clean-up!""]",[],bp_3_346_0,"[[290.0, 44.0, 423.0, 110.0]]",[],"[[-1.0, -1.0, -1.0, -1.0]]","The character is angry or betrayed because the dialogue and narration mention ""oh no! call clean-up!"" and suggest oh, clean."
"[""excuse me-- sir? are you still here?""]",[],bp_3_346_4,"[[78.0, 18.0, 248.0, 100.0]]",[],"[[253.0, 85.0, 335.0, 171.0]]","The character is neutral because the dialogue and narration mention ""excuse me-- sir? are you still here?"" and suggest excuse, sir."
"[""and i thought my hand was dangerous."", ""between the two of us, the black panther doesn't stand a chance!""]",[],bp_3_347_0,"[[303.0, 19.0, 443.0, 96.0], [336.0, 107.0, 485.0, 202.0]]",[],"[[635.0, 9.0, 804.0, 172.0], [634.0, 6.0, 802.0, 171.0]]","The character is neutral because the dialogue and narration mention ""and i thought my hand was dangerous."" and suggest thought, hand, dangerous."
"[""need a lift?"", ""sure sailor.""]",[],bp_3_347_1,"[[46.0, 80.0, 146.0, 128.0], [143.0, 145.0, 223.0, 187.0]]",[],"[[92.0, 347.0, 221.0, 456.0], [318.0, 35.0, 392.0, 161.0]]","The character is neutral because the dialogue and narration mention ""need a lift?"" and suggest need, lift."
"[""you really are a cannibal."", ""i prefer the term--"", ""whatever,so now you're a woman.how does it feel?""]",[],bp_3_347_3,"[[87.0, 40.0, 230.0, 113.0], [215.0, 99.0, 330.0, 152.0], [320.0, 49.0, 476.0, 131.0]]",[],"[[130.0, 226.0, 183.0, 261.0], [359.0, 228.0, 422.0, 261.0], [127.0, 223.0, 181.0, 259.0]]","The character is neutral because the dialogue and narration mention ""you really are a cannibal."" and suggest cannibal."
"[""then why go at all, t'challa?"", ""because you asked me to, logan.""]",[],bp_3_350_3,"[[43.0, 5.0, 244.0, 71.0], [242.0, 86.0, 407.0, 182.0]]",[],"[[37.0, 203.0, 186.0, 376.0], [390.0, 138.0, 483.0, 355.0]]","The character is neutral because the dialogue and narration mention ""then why go at all, t'challa?"" and suggest the situation."
"[""of course not."", ""in a worst-case scenario, the panther god could consume your immortal soul, but that's pretty unlikely."", ""you're not joking."", ""no.""]",[],bp_3_353_1,"[[10.0, 10.0, 99.0, 71.0], [52.0, 63.0, 260.0, 188.0], [139.0, 403.0, 266.0, 463.0], [114.0, 457.0, 177.0, 494.0]]",[],"[[67.0, 200.0, 96.0, 231.0], [66.0, 200.0, 91.0, 226.0], [131.0, 214.0, 166.0, 242.0], [65.0, 199.0, 96.0, 227.0]]","The character is angry or betrayed because the dialogue and narration mention ""of course not."" and suggest course."
"[""then you agree to the ritual."", ""you didn't answer my question"", ""you first"", ""who--?""]",[],bp_3_353_2,"[[37.0, 17.0, 187.0, 99.0], [591.0, 4.0, 808.0, 65.0], [575.0, 46.0, 671.0, 105.0], [630.0, 155.0, 748.0, 209.0]]",[],"[[228.0, 4.0, 526.0, 333.0], [853.0, 86.0, 1051.0, 330.0], [226.0, 3.0, 526.0, 331.0], [854.0, 84.0, 1050.0, 328.0]]","The character is neutral because the dialogue and narration mention ""then you agree to the ritual."" and suggest agree, ritual."
"[""ah. right on time.""]",[],bp_3_353_3,"[[193.0, 19.0, 319.0, 79.0]]",[],"[[165.0, 77.0, 219.0, 148.0]]","The character is neutral because the dialogue and narration mention ""ah. right on time."" and suggest ah, right, time."
"[""what the hell?!""]",[],bp_3_354_0,"[[744.0, 65.0, 846.0, 108.0]]",[],"[[519.0, 12.0, 640.0, 118.0]]","The character is neutral because the dialogue and narration mention ""what the hell?!"" and suggest hell."
"[""t'challa...?"", ""t'challa...?""]",[],bp_3_354_1,"[[507.0, 31.0, 626.0, 62.0], [588.0, 98.0, 707.0, 127.0]]",[],"[[252.0, 2.0, 490.0, 258.0], [750.0, 4.0, 1047.0, 207.0]]","The character is neutral because the dialogue and narration mention ""t'challa...?"" and suggest the situation."
"[""i am calling on you--"", ""--two of my oldest and dearest friends--"", ""--to take advantage of the neutral ground that wakanda provides. let the spirit of the day rekindle friendships that are deeper than whatever differences separate us.""]",[],bp_3_355_1,"[[301.0, 3.0, 449.0, 52.0], [456.0, 4.0, 612.0, 91.0], [769.0, 138.0, 1139.0, 248.0]]",[],"[[699.0, 6.0, 785.0, 154.0], [695.0, 2.0, 782.0, 153.0], [695.0, 1.0, 779.0, 152.0]]","The character is neutral because the dialogue and narration mention ""i am calling on you--"" and suggest calling."
"[""tony, i've listened to you. now listen to me:"", ""this cancer that is eating away at the soul of your country, it has no home here.""]",[],bp_3_357_3,"[[22.0, 8.0, 297.0, 43.0], [87.0, 62.0, 292.0, 146.0]]",[],"[[54.0, 240.0, 251.0, 454.0], [55.0, 239.0, 252.0, 453.0]]","The character is angry or betrayed because the dialogue and narration mention ""tony, i've listened to you. now listen to me:"" and suggest tony, listened, listen."
"[""crystal."", ""give my regards to ororo.tell her i'm sorry i couldn't stay.""]",[],bp_3_357_4,"[[47.0, 17.0, 155.0, 43.0], [46.0, 56.0, 192.0, 162.0]]",[],"[[57.0, 182.0, 104.0, 230.0], [57.0, 182.0, 103.0, 227.0]]","The character is neutral because the dialogue and narration mention ""crystal."" and suggest crystal."
"[""am i clear?""]",[],bp_3_357_5,"[[41.0, 47.0, 123.0, 89.0]]",[],"[[20.0, 112.0, 273.0, 578.0]]","The character is neutral because the dialogue and narration mention ""am i clear?"" and suggest clear."
"[""let's do this.""]",[],bp_3_359_1,"[[353.0, 24.0, 447.0, 63.0]]",[],"[[165.0, 13.0, 328.0, 181.0]]","The character is neutral because the dialogue and narration mention ""let's do this."" and suggest let."
"[""if you would at least consider a conversation, it might be a worth a lot to both of us. my door is always open.""]",[],bp_3_361_3,"[[36.0, 7.0, 259.0, 133.0]]",[],"[[120.0, 274.0, 432.0, 586.0]]","The character is neutral because the dialogue and narration mention ""if you would at least consider a conversation, it might be a worth a lot to both of us. my door is always open."" and suggest consider, conversation, worth, lot, door."
"[""we must be sure and tell prince namor \""thank you\"" for use of this island. it's uncharted, but more important...""]",[],bp_3_362_2,"[[621.0, 2.0, 909.0, 114.0]]",[],"[[934.0, 5.0, 1149.0, 312.0]]","The character is neutral because the dialogue and narration mention ""we must be sure and tell prince namor ""thank you"" for use of this island. it's uncharted, but more important..."" and suggest sure, tell, prince, namor, thank."
"[""behind the smiles and the gifts lurks fear. people look at us as a couple and quiver."", ""too much power, too much wealth, too well connected. they think we might take over the world."", ""so you want to do a goodwill tour to assuage their fears."", ""exactly.""]",[],bp_3_363_1,"[[3.0, 5.0, 352.0, 62.0], [70.0, 64.0, 292.0, 174.0], [305.0, 84.0, 482.0, 183.0], [266.0, 179.0, 375.0, 215.0]]",[],"[[218.0, 222.0, 254.0, 258.0], [218.0, 222.0, 253.0, 256.0], [263.0, 240.0, 306.0, 266.0], [217.0, 220.0, 252.0, 259.0]]","The character is neutral because the dialogue and narration mention ""behind the smiles and the gifts lurks fear. people look at us as a couple and quiver."" and suggest smiles, gifts, lurks, fear, people."
"[""are we going to see him soon?is there a regular meeting of super-powered monarchs that we'll be attending?"", ""well, not a \""regular meeting,\"" no.but i thought it would be a good idea for us to visit some of the larger centers of global power.""]",[],bp_3_363_3,"[[4.0, 9.0, 327.0, 77.0], [87.0, 497.0, 328.0, 617.0]]",[],"[[22.0, 176.0, 173.0, 318.0], [346.0, 250.0, 552.0, 427.0]]","The character is neutral because the dialogue and narration mention ""are we going to see him soon?is there a regular meeting of super-powered monarchs that we'll be attending?"" and suggest going, regular, meeting, super, powered."
"[""you could think that... ..there are no facts to support it, but you could think that.""]",[],bp_3_364_3,"[[209.0, 25.0, 377.0, 212.0]]",[],"[[484.0, 8.0, 916.0, 256.0]]","The character is angry or betrayed because the dialogue and narration mention ""you could think that... ..there are no facts to support it, but you could think that."" and suggest think, facts, support, think."
"[""i am doom!"", ""goodbye.""]",[],bp_3_365_3,"[[376.0, 36.0, 465.0, 89.0], [773.0, 18.0, 881.0, 54.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [675.0, 7.0, 752.0, 99.0]]","The character is neutral because the dialogue and narration mention ""i am doom!"" and suggest doom."
"[""what happened to the lights?"", ""what? i can't hear you! my hearing aid isn't working!""]",[],bp_3_366_0,"[[265.0, 39.0, 421.0, 109.0], [346.0, 91.0, 602.0, 197.0]]",[],"[[20.0, 36.0, 257.0, 344.0], [620.0, 104.0, 936.0, 406.0]]","The character is neutral because the dialogue and narration mention ""what happened to the lights?"" and suggest happened, lights."
"[""looks like someone cut your puppets' strings, doom.""]",[],bp_3_366_3,"[[178.0, 209.0, 361.0, 322.0]]",[],"[[173.0, 546.0, 369.0, 810.0]]","The character is neutral because the dialogue and narration mention ""looks like someone cut your puppets' strings, doom."" and suggest looks, like, cut, puppets, strings."
"[""put us down here, please."", ""but the ship won't fly."", ""it will. the vibranium hull protected it from the effect of the emp.""]",[],bp_3_367_1,"[[450.0, 5.0, 623.0, 53.0], [422.0, 52.0, 559.0, 116.0], [522.0, 103.0, 704.0, 193.0]]",[],"[[294.0, 138.0, 537.0, 345.0], [163.0, 2.0, 326.0, 183.0], [297.0, 139.0, 534.0, 341.0]]","The character is neutral because the dialogue and narration mention ""put us down here, please."" and suggest the situation."
"[""and who's in this \""super hero army\""?"", ""well, the core members are panther, storm, dr. doom and namor. the new \""frightful four."", ""are you saying they call themselves that?""]",[],bp_3_368_0,"[[321.0, 264.0, 456.0, 323.0], [250.0, 324.0, 447.0, 411.0], [347.0, 418.0, 451.0, 484.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]","The character is neutral because the dialogue and narration mention ""and who's in this ""super hero army""?"" and suggest super, hero, army."
