img_id,dialog,narration,dialog_bounding_boxes,narration_bounding_boxes,face_bounding_boxes,tag,sentiment,subjectivity
bp_2_278_2,we will have an understanding between us.,"['show. time.', 'remember the accent.']","[[369.0, 9.0, 494.0, 55.0], [410.0, 60.0, 501.0, 107.0]]","[[28.0, 23.0, 122.0, 53.0], [63.0, 76.0, 168.0, 118.0]]","[[226.0, 91.0, 347.0, 190.0], [226.0, 91.0, 346.0, 188.0]]",INFORM,0.0,0.0
bp_2_278_2,speak of it to no man...,"['show. time.', 'remember the accent.']","[[369.0, 9.0, 494.0, 55.0], [410.0, 60.0, 501.0, 107.0]]","[[28.0, 23.0, 122.0, 53.0], [63.0, 76.0, 168.0, 118.0]]","[[226.0, 91.0, 347.0, 190.0], [226.0, 91.0, 346.0, 188.0]]",ORDER,0.0,0.0
bp_2_280_1,"kevin, dear-- please do something about her...","['these people have no lives.', 'they never leave the house.', 'judge judy and springer are their entire world...']","[[422.0, 189.0, 602.0, 241.0]]","[[32.0, 17.0, 149.0, 65.0], [45.0, 81.0, 179.0, 130.0], [589.0, 24.0, 743.0, 84.0]]","[[251.0, 64.0, 280.0, 95.0]]",POLITENESS_FORMULA,0.0,0.0
bp_2_280_2,and..?,"[""take the tv out of this relationship, and it's just murder...""]","[[129.0, 109.0, 212.0, 143.0], [403.0, 22.0, 477.0, 71.0], [392.0, 87.0, 549.0, 240.0]]","[[25.0, 37.0, 176.0, 89.0]]","[[227.0, 22.0, 312.0, 89.0], [-1.0, -1.0, -1.0, -1.0], [227.0, 21.0, 307.0, 83.0]]",NOT_CLASSIFIABLE,0.0,0.0
bp_2_280_2,and what?,"[""take the tv out of this relationship, and it's just murder...""]","[[129.0, 109.0, 212.0, 143.0], [403.0, 22.0, 477.0, 71.0], [392.0, 87.0, 549.0, 240.0]]","[[25.0, 37.0, 176.0, 89.0]]","[[227.0, 22.0, 312.0, 89.0], [-1.0, -1.0, -1.0, -1.0], [227.0, 21.0, 307.0, 83.0]]",WHY_QUESTION,0.0,0.0
bp_2_280_2,"and so you'll pay the light bill, right? you won't leave your mother and your pregnant girlfriend stranded in the dark, right?","[""take the tv out of this relationship, and it's just murder...""]","[[129.0, 109.0, 212.0, 143.0], [403.0, 22.0, 477.0, 71.0], [392.0, 87.0, 549.0, 240.0]]","[[25.0, 37.0, 176.0, 89.0]]","[[227.0, 22.0, 312.0, 89.0], [-1.0, -1.0, -1.0, -1.0], [227.0, 21.0, 307.0, 83.0]]",,0.23095238095238094,0.5342857142857143
bp_2_280_3,"it's not good, kevin.",[],"[[120.0, 8.0, 206.0, 69.0], [394.0, 4.0, 509.0, 61.0], [387.0, 104.0, 556.0, 213.0]]",[],"[[217.0, 16.0, 373.0, 153.0], [-1.0, -1.0, -1.0, -1.0], [222.0, 21.0, 367.0, 148.0]]",INFORM,-0.35,0.6000000000000001
bp_2_280_3,yeah-- i know-- the lights--,[],"[[120.0, 8.0, 206.0, 69.0], [394.0, 4.0, 509.0, 61.0], [387.0, 104.0, 556.0, 213.0]]",[],"[[217.0, 16.0, 373.0, 153.0], [-1.0, -1.0, -1.0, -1.0], [222.0, 21.0, 367.0, 148.0]]",FEEDBACK,0.0,0.0
bp_2_280_3,"no. gwen. she's very upset. which means i catch all the hell, understand?",[],"[[120.0, 8.0, 206.0, 69.0], [394.0, 4.0, 509.0, 61.0], [387.0, 104.0, 556.0, 213.0]]",[],"[[217.0, 16.0, 373.0, 153.0], [-1.0, -1.0, -1.0, -1.0], [222.0, 21.0, 367.0, 148.0]]",,0.2,0.3
bp_2_281_1,who are you?,"['--ambushed on a routine drug bust.', 'somebody made the call. somebody inside the house.', 'somebody with a badge...']","[[294.0, 190.0, 378.0, 244.0]]","[[29.0, 26.0, 203.0, 71.0], [80.0, 76.0, 243.0, 126.0], [143.0, 160.0, 276.0, 206.0]]","[[395.0, 32.0, 422.0, 61.0]]",WHY_QUESTION,0.0,0.0
bp_2_281_3,"black jack took risks, kasper... ... your father.",[],"[[43.0, 4.0, 161.0, 107.0], [274.0, 25.0, 386.0, 88.0], [679.0, 21.0, 826.0, 82.0], [722.0, 86.0, 813.0, 140.0]]",[],"[[205.0, 61.0, 234.0, 101.0], [209.0, 65.0, 235.0, 101.0], [582.0, 46.0, 598.0, 74.0], [493.0, 33.0, 516.0, 59.0]]",,-0.16666666666666666,0.43333333333333335
bp_2_281_3,look where it got him.,[],"[[43.0, 4.0, 161.0, 107.0], [274.0, 25.0, 386.0, 88.0], [679.0, 21.0, 826.0, 82.0], [722.0, 86.0, 813.0, 140.0]]",[],"[[205.0, 61.0, 234.0, 101.0], [209.0, 65.0, 235.0, 101.0], [582.0, 46.0, 598.0, 74.0], [493.0, 33.0, 516.0, 59.0]]",ORDER,0.0,0.0
bp_2_281_3,kevin -- i distinctly asked for penne --,[],"[[43.0, 4.0, 161.0, 107.0], [274.0, 25.0, 386.0, 88.0], [679.0, 21.0, 826.0, 82.0], [722.0, 86.0, 813.0, 140.0]]",[],"[[205.0, 61.0, 234.0, 101.0], [209.0, 65.0, 235.0, 101.0], [582.0, 46.0, 598.0, 74.0], [493.0, 33.0, 516.0, 59.0]]",INFORM,0.3,0.3
bp_2_281_3,"fine, ma, i'll go get it.",[],"[[43.0, 4.0, 161.0, 107.0], [274.0, 25.0, 386.0, 88.0], [679.0, 21.0, 826.0, 82.0], [722.0, 86.0, 813.0, 140.0]]",[],"[[205.0, 61.0, 234.0, 101.0], [209.0, 65.0, 235.0, 101.0], [582.0, 46.0, 598.0, 74.0], [493.0, 33.0, 516.0, 59.0]]",COMMIT,0.4166666666666667,0.5
bp_2_282_3,"santa claus, stranger. what of it?",[],"[[314.0, 5.0, 446.0, 59.0], [329.0, 62.0, 461.0, 132.0], [717.0, 2.0, 846.0, 82.0]]",[],"[[3.0, 6.0, 311.0, 241.0], [468.0, 3.0, 680.0, 242.0], [469.0, 4.0, 678.0, 239.0]]",,0.0,0.0
bp_2_282_3,"i know your name, officer kevin ""kasper"" cole",[],"[[314.0, 5.0, 446.0, 59.0], [329.0, 62.0, 461.0, 132.0], [717.0, 2.0, 846.0, 82.0]]",[],"[[3.0, 6.0, 311.0, 241.0], [468.0, 3.0, 680.0, 242.0], [469.0, 4.0, 678.0, 239.0]]",INFORM,0.0,0.0
bp_2_282_3,-- what i want to know is who you are --,[],"[[314.0, 5.0, 446.0, 59.0], [329.0, 62.0, 461.0, 132.0], [717.0, 2.0, 846.0, 82.0]]",[],"[[3.0, 6.0, 311.0, 241.0], [468.0, 3.0, 680.0, 242.0], [469.0, 4.0, 678.0, 239.0]]",INFORM,0.0,0.0
bp_2_282_4,--and what maked you think yourself worthy of the habit of a king.,[],"[[223.0, 5.0, 376.0, 71.0], [183.0, 83.0, 291.0, 137.0], [288.0, 108.0, 400.0, 180.0], [377.0, 165.0, 463.0, 218.0]]",[],"[[520.0, 5.0, 911.0, 229.0], [-1.0, -1.0, -1.0, -1.0], [522.0, 6.0, 909.0, 228.0], [521.0, 6.0, 908.0, 226.0]]",INFORM,0.3333333333333333,1.0
bp_2_282_4,got a lot of habits.maybe be more specific...,[],"[[223.0, 5.0, 376.0, 71.0], [183.0, 83.0, 291.0, 137.0], [288.0, 108.0, 400.0, 180.0], [377.0, 165.0, 463.0, 218.0]]",[],"[[520.0, 5.0, 911.0, 229.0], [-1.0, -1.0, -1.0, -1.0], [522.0, 6.0, 909.0, 228.0], [521.0, 6.0, 908.0, 226.0]]",,0.25,0.3125
bp_2_282_4,habit officer.as in raiment--clothing--,[],"[[223.0, 5.0, 376.0, 71.0], [183.0, 83.0, 291.0, 137.0], [288.0, 108.0, 400.0, 180.0], [377.0, 165.0, 463.0, 218.0]]",[],"[[520.0, 5.0, 911.0, 229.0], [-1.0, -1.0, -1.0, -1.0], [522.0, 6.0, 909.0, 228.0], [521.0, 6.0, 908.0, 226.0]]",,0.0,0.0
bp_2_282_4,a certain panther fetish?,[],"[[223.0, 5.0, 376.0, 71.0], [183.0, 83.0, 291.0, 137.0], [288.0, 108.0, 400.0, 180.0], [377.0, 165.0, 463.0, 218.0]]",[],"[[520.0, 5.0, 911.0, 229.0], [-1.0, -1.0, -1.0, -1.0], [522.0, 6.0, 909.0, 228.0], [521.0, 6.0, 908.0, 226.0]]",YES-NO_QUESTION,0.21428571428571427,0.5714285714285714
bp_2_283_2,bull.i was careful--,['all right... who is this guy? feds? internal affairs?'],"[[540.0, 4.0, 637.0, 65.0], [588.0, 64.0, 724.0, 134.0]]","[[24.0, 17.0, 178.0, 75.0]]","[[270.0, 5.0, 452.0, 187.0], [-1.0, -1.0, -1.0, -1.0]]",,-0.1,1.0
bp_2_283_2,"you underestimate my powers, officer--",['all right... who is this guy? feds? internal affairs?'],"[[540.0, 4.0, 637.0, 65.0], [588.0, 64.0, 724.0, 134.0]]","[[24.0, 17.0, 178.0, 75.0]]","[[270.0, 5.0, 452.0, 187.0], [-1.0, -1.0, -1.0, -1.0]]",INFORM,0.0,0.0
bp_2_284_0,hear there was some drama with dre and them.,[],"[[135.0, 19.0, 248.0, 104.0], [178.0, 106.0, 302.0, 163.0], [362.0, 125.0, 429.0, 181.0]]",[],"[[156.0, 178.0, 177.0, 213.0], [154.0, 179.0, 179.0, 215.0], [319.0, 174.0, 347.0, 206.0]]",INFORM,0.0,0.0
bp_2_284_0,some dude dressed like a kitty.,[],"[[135.0, 19.0, 248.0, 104.0], [178.0, 106.0, 302.0, 163.0], [362.0, 125.0, 429.0, 181.0]]",[],"[[156.0, 178.0, 177.0, 213.0], [154.0, 179.0, 179.0, 215.0], [319.0, 174.0, 347.0, 206.0]]",INFORM,0.0,0.0
bp_2_284_0,Tork--,[],"[[135.0, 19.0, 248.0, 104.0], [178.0, 106.0, 302.0, 163.0], [362.0, 125.0, 429.0, 181.0]]",[],"[[156.0, 178.0, 177.0, 213.0], [154.0, 179.0, 179.0, 215.0], [319.0, 174.0, 347.0, 206.0]]",INFORM,0.0,0.0
bp_2_285_2,"gimme the suit, kasper-- trust me-- you don't want none of this.",[],"[[90.0, 98.0, 232.0, 178.0], [169.0, 8.0, 247.0, 48.0], [171.0, 48.0, 247.0, 96.0], [174.0, 183.0, 258.0, 253.0]]",[],"[[547.0, 49.0, 654.0, 195.0], [548.0, 49.0, 655.0, 194.0], [366.0, 88.0, 438.0, 208.0], [366.0, 88.0, 439.0, 208.0]]",,0.0,0.0
bp_2_285_2,gimme the suit.,[],"[[90.0, 98.0, 232.0, 178.0], [169.0, 8.0, 247.0, 48.0], [171.0, 48.0, 247.0, 96.0], [174.0, 183.0, 258.0, 253.0]]",[],"[[547.0, 49.0, 654.0, 195.0], [548.0, 49.0, 655.0, 194.0], [366.0, 88.0, 438.0, 208.0], [366.0, 88.0, 439.0, 208.0]]",ORDER,0.0,0.0
bp_2_285_2,"i need it, man-- just for a few days--",[],"[[90.0, 98.0, 232.0, 178.0], [169.0, 8.0, 247.0, 48.0], [171.0, 48.0, 247.0, 96.0], [174.0, 183.0, 258.0, 253.0]]",[],"[[547.0, 49.0, 654.0, 195.0], [548.0, 49.0, 655.0, 194.0], [366.0, 88.0, 438.0, 208.0], [366.0, 88.0, 439.0, 208.0]]",,-0.2,0.1
bp_2_285_2,"man, you trippin.",[],"[[90.0, 98.0, 232.0, 178.0], [169.0, 8.0, 247.0, 48.0], [171.0, 48.0, 247.0, 96.0], [174.0, 183.0, 258.0, 253.0]]",[],"[[547.0, 49.0, 654.0, 195.0], [548.0, 49.0, 655.0, 194.0], [366.0, 88.0, 438.0, 208.0], [366.0, 88.0, 439.0, 208.0]]",FEEDBACK,0.0,0.0
bp_2_286_2,they're untouchable -- protected at the highest levels.,[],"[[460.0, 39.0, 600.0, 121.0], [582.0, 97.0, 700.0, 204.0], [697.0, 34.0, 851.0, 180.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]",INFORM,0.0,0.0
bp_2_286_2,"and here you go, rookie of the year, with his meow suit, kicking them in  the shin.",[],"[[460.0, 39.0, 600.0, 121.0], [582.0, 97.0, 700.0, 204.0], [697.0, 34.0, 851.0, 180.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]",INFORM,0.0,0.0
bp_2_286_2,"kasper -- if they find out you're the guy in ther panther suit, they'll kill your mother.they'll kill gwen.",[],"[[460.0, 39.0, 600.0, 121.0], [582.0, 97.0, 700.0, 204.0], [697.0, 34.0, 851.0, 180.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]",,0.0,0.0
bp_2_292_4,...bad dog,[],"[[21.0, 119.0, 124.0, 161.0]]",[],"[[-1.0, -1.0, -1.0, -1.0]]",INFORM,0.0,0.0
bp_2_293_2,"god, what mutts these dirtbags are--","[""...so easy if you'd only left me alone last week...""]","[[755.0, 59.0, 882.0, 128.0]]","[[29.0, 29.0, 183.0, 78.0]]","[[-1.0, -1.0, -1.0, -1.0]]",WHY_QUESTION,0.0,0.0
bp_2_293_3,why was he talking to me?,[],"[[72.0, 18.0, 189.0, 53.0], [144.0, 62.0, 238.0, 112.0], [164.0, 231.0, 268.0, 305.0], [128.0, 312.0, 308.0, 387.0]]",[],"[[8.0, 4.0, 136.0, 387.0], [6.0, 3.0, 136.0, 385.0], [247.0, 3.0, 372.0, 145.0], [247.0, 3.0, 370.0, 144.0]]",WHY_QUESTION,0.0,0.0
bp_2_293_3,why would he ever talk to me?,[],"[[72.0, 18.0, 189.0, 53.0], [144.0, 62.0, 238.0, 112.0], [164.0, 231.0, 268.0, 305.0], [128.0, 312.0, 308.0, 387.0]]",[],"[[8.0, 4.0, 136.0, 387.0], [6.0, 3.0, 136.0, 385.0], [247.0, 3.0, 372.0, 145.0], [247.0, 3.0, 370.0, 144.0]]",WHY_QUESTION,0.0,0.0
bp_2_293_3,"you'll make a fine detective, kasper. a good cop.",[],"[[72.0, 18.0, 189.0, 53.0], [144.0, 62.0, 238.0, 112.0], [164.0, 231.0, 268.0, 305.0], [128.0, 312.0, 308.0, 387.0]]",[],"[[8.0, 4.0, 136.0, 387.0], [6.0, 3.0, 136.0, 385.0], [247.0, 3.0, 372.0, 145.0], [247.0, 3.0, 370.0, 144.0]]",INFORM,0.5583333333333333,0.55
bp_2_293_3,"hey-- you and tork are going over by pitkin, right? my wife's clock is ready at the watch store on euclid.",[],"[[72.0, 18.0, 189.0, 53.0], [144.0, 62.0, 238.0, 112.0], [164.0, 231.0, 268.0, 305.0], [128.0, 312.0, 308.0, 387.0]]",[],"[[8.0, 4.0, 136.0, 387.0], [6.0, 3.0, 136.0, 385.0], [247.0, 3.0, 372.0, 145.0], [247.0, 3.0, 370.0, 144.0]]",,0.24285714285714285,0.5178571428571428
bp_2_298_2,"--you, detective scruggs, are a police officer, sworn to protect the innocent--",[],"[[104.0, 4.0, 263.0, 91.0], [101.0, 85.0, 245.0, 184.0], [665.0, 76.0, 741.0, 127.0], [665.0, 127.0, 761.0, 196.0]]",[],"[[276.0, 8.0, 517.0, 324.0], [275.0, 4.0, 540.0, 319.0], [278.0, 4.0, 522.0, 315.0], [279.0, 5.0, 529.0, 297.0]]",INFORM,0.5,0.7
bp_2_298_2,--but they prey upon the-- sacrifice your very soul--,[],"[[104.0, 4.0, 263.0, 91.0], [101.0, 85.0, 245.0, 184.0], [665.0, 76.0, 741.0, 127.0], [665.0, 127.0, 761.0, 196.0]]",[],"[[276.0, 8.0, 517.0, 324.0], [275.0, 4.0, 540.0, 319.0], [278.0, 4.0, 522.0, 315.0], [279.0, 5.0, 529.0, 297.0]]",INFORM,0.2,0.3
bp_2_298_2,--for this.,[],"[[104.0, 4.0, 263.0, 91.0], [101.0, 85.0, 245.0, 184.0], [665.0, 76.0, 741.0, 127.0], [665.0, 127.0, 761.0, 196.0]]",[],"[[276.0, 8.0, 517.0, 324.0], [275.0, 4.0, 540.0, 319.0], [278.0, 4.0, 522.0, 315.0], [279.0, 5.0, 529.0, 297.0]]",INFORM,0.0,0.0
bp_2_298_2,for worthless paper.,[],"[[104.0, 4.0, 263.0, 91.0], [101.0, 85.0, 245.0, 184.0], [665.0, 76.0, 741.0, 127.0], [665.0, 127.0, 761.0, 196.0]]",[],"[[276.0, 8.0, 517.0, 324.0], [275.0, 4.0, 540.0, 319.0], [278.0, 4.0, 522.0, 315.0], [279.0, 5.0, 529.0, 297.0]]",INFORM,-0.8,0.9
bp_2_298_3,bernie scruggs.,[],"[[259.0, 253.0, 351.0, 293.0], [249.0, 296.0, 354.0, 355.0], [254.0, 359.0, 418.0, 437.0]]",[],"[[378.0, 10.0, 424.0, 225.0], [378.0, 10.0, 425.0, 223.0], [379.0, 10.0, 425.0, 224.0]]",NOT_CLASSIFIABLE,0.0,0.0
bp_2_298_3,your operative in the 74th precinct.,[],"[[259.0, 253.0, 351.0, 293.0], [249.0, 296.0, 354.0, 355.0], [254.0, 359.0, 418.0, 437.0]]",[],"[[378.0, 10.0, 424.0, 225.0], [378.0, 10.0, 425.0, 223.0], [379.0, 10.0, 425.0, 224.0]]",INFORM,0.0,0.0
bp_2_298_3,66 bridges pays him a license fee to operate in south brooklyn.you do remember...,[],"[[259.0, 253.0, 351.0, 293.0], [249.0, 296.0, 354.0, 355.0], [254.0, 359.0, 418.0, 437.0]]",[],"[[378.0, 10.0, 424.0, 225.0], [378.0, 10.0, 425.0, 223.0], [379.0, 10.0, 425.0, 224.0]]",,0.0,0.0
bp_2_299_2,"--how merciful of you, officer cole. riot-control ordinance is rather expensive, though--",[],"[[4.0, 4.0, 258.0, 100.0], [43.0, 437.0, 177.0, 524.0], [6.0, 526.0, 139.0, 609.0]]",[],"[[59.0, 67.0, 252.0, 274.0], [57.0, 63.0, 253.0, 275.0], [-1.0, -1.0, -1.0, -1.0]]",,-0.5,0.7
bp_2_299_2,--for a man on a limited budget.,[],"[[4.0, 4.0, 258.0, 100.0], [43.0, 437.0, 177.0, 524.0], [6.0, 526.0, 139.0, 609.0]]",[],"[[59.0, 67.0, 252.0, 274.0], [57.0, 63.0, 253.0, 275.0], [-1.0, -1.0, -1.0, -1.0]]",NOT_CLASSIFIABLE,-0.07142857142857142,0.14285714285714285
bp_2_299_2,"i'd ask how you got in here, hunter--",[],"[[4.0, 4.0, 258.0, 100.0], [43.0, 437.0, 177.0, 524.0], [6.0, 526.0, 139.0, 609.0]]",[],"[[59.0, 67.0, 252.0, 274.0], [57.0, 63.0, 253.0, 275.0], [-1.0, -1.0, -1.0, -1.0]]",INFORM,0.0,0.0
bp_2_299_4,--of a dead king.,[],"[[32.0, 5.0, 132.0, 40.0], [111.0, 15.0, 250.0, 103.0], [5.0, 88.0, 172.0, 249.0]]",[],"[[166.0, 5.0, 317.0, 418.0], [-1.0, -1.0, -1.0, -1.0], [165.0, 7.0, 317.0, 418.0]]",NOT_CLASSIFIABLE,-0.2,0.4
bp_2_299_4,and i've already offered to give the black panther costume back to you--,[],"[[32.0, 5.0, 132.0, 40.0], [111.0, 15.0, 250.0, 103.0], [5.0, 88.0, 172.0, 249.0]]",[],"[[166.0, 5.0, 317.0, 418.0], [-1.0, -1.0, -1.0, -1.0], [165.0, 7.0, 317.0, 418.0]]",INFORM,-0.08333333333333333,0.21666666666666667
bp_2_299_4,--in two days-- yes. when you'll no longer need it. when your suspension has ended. in the alley outside your bedroom--,[],"[[32.0, 5.0, 132.0, 40.0], [111.0, 15.0, 250.0, 103.0], [5.0, 88.0, 172.0, 249.0]]",[],"[[166.0, 5.0, 317.0, 418.0], [-1.0, -1.0, -1.0, -1.0], [165.0, 7.0, 317.0, 418.0]]",,0.0,0.05
bp_2_300_2,"i'm serious, hunter.",[],"[[235.0, 11.0, 324.0, 69.0], [218.0, 89.0, 322.0, 170.0]]",[],"[[337.0, 100.0, 445.0, 191.0], [101.0, 56.0, 157.0, 126.0]]",INFORM,-0.3333333333333333,0.6666666666666666
bp_2_300_2,i know. it's why he chose you.,[],"[[235.0, 11.0, 324.0, 69.0], [218.0, 89.0, 322.0, 170.0]]",[],"[[337.0, 100.0, 445.0, 191.0], [101.0, 56.0, 157.0, 126.0]]",,0.0,0.0
bp_2_301_0,yeah.,[],"[[274.0, 28.0, 316.0, 48.0], [281.0, 58.0, 360.0, 93.0], [597.0, 391.0, 669.0, 412.0]]",[],"[[431.0, 43.0, 501.0, 115.0], [430.0, 42.0, 501.0, 113.0], [682.0, 152.0, 904.0, 416.0]]",BACKCHANNEL,0.0,0.0
bp_2_301_0,"yeah, you mothers.",[],"[[274.0, 28.0, 316.0, 48.0], [281.0, 58.0, 360.0, 93.0], [597.0, 391.0, 669.0, 412.0]]",[],"[[431.0, 43.0, 501.0, 115.0], [430.0, 42.0, 501.0, 113.0], [682.0, 152.0, 904.0, 416.0]]",BACKCHANNEL,0.0,0.0
bp_2_301_0,let's go.,[],"[[274.0, 28.0, 316.0, 48.0], [281.0, 58.0, 360.0, 93.0], [597.0, 391.0, 669.0, 412.0]]",[],"[[431.0, 43.0, 501.0, 115.0], [430.0, 42.0, 501.0, 113.0], [682.0, 152.0, 904.0, 416.0]]",COMMIT,0.0,0.0
bp_2_301_4,the closet --!,"[""all i've got is a bulletproof costume i stole from my sergeant's apartment...""]","[[100.0, 15.0, 194.0, 64.0]]","[[187.0, 347.0, 406.0, 406.0]]","[[23.0, 94.0, 95.0, 174.0]]",INFORM,0.0,0.0
bp_2_305_0,--he keeps it in a kitchen drawer with hes keys.,[],"[[264.0, 5.0, 417.0, 51.0], [393.0, 46.0, 494.0, 110.0], [410.0, 117.0, 498.0, 181.0]]",[],"[[304.0, 160.0, 357.0, 231.0], [304.0, 160.0, 355.0, 230.0], [303.0, 162.0, 355.0, 230.0]]",INFORM,0.0,0.0
bp_2_305_0,this man who is causing you so much grief--,[],"[[264.0, 5.0, 417.0, 51.0], [393.0, 46.0, 494.0, 110.0], [410.0, 117.0, 498.0, 181.0]]",[],"[[304.0, 160.0, 357.0, 231.0], [304.0, 160.0, 355.0, 230.0], [303.0, 162.0, 355.0, 230.0]]",INFORM,-0.8,0.2
bp_2_305_0,"--shall i kill him for you, officer cole--?",[],"[[264.0, 5.0, 417.0, 51.0], [393.0, 46.0, 494.0, 110.0], [410.0, 117.0, 498.0, 181.0]]",[],"[[304.0, 160.0, 357.0, 231.0], [304.0, 160.0, 355.0, 230.0], [303.0, 162.0, 355.0, 230.0]]",YES-NO_QUESTION,0.0,0.0
bp_2_306_1,"--that's his dog, margie--",[],"[[77.0, 31.0, 171.0, 89.0], [121.0, 81.0, 274.0, 160.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]",INFORM,0.0,0.0
bp_2_306_1,-spell it backwards for his home security code.,[],"[[77.0, 31.0, 171.0, 89.0], [121.0, 81.0, 274.0, 160.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]",ORDER,0.0,0.0
bp_2_307_2,-- none can stand against him.,[],"[[361.0, 2.0, 450.0, 69.0], [311.0, 64.0, 417.0, 176.0], [338.0, 181.0, 452.0, 261.0], [337.0, 262.0, 435.0, 301.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [4.0, 4.0, 312.0, 356.0], [-1.0, -1.0, -1.0, -1.0], [6.0, 6.0, 313.0, 356.0]]",INFORM,0.0,0.0
bp_2_307_2,"yeah, and none of this is legal, hunter-- it'll never stand up in court.",[],"[[361.0, 2.0, 450.0, 69.0], [311.0, 64.0, 417.0, 176.0], [338.0, 181.0, 452.0, 261.0], [337.0, 262.0, 435.0, 301.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [4.0, 4.0, 312.0, 356.0], [-1.0, -1.0, -1.0, -1.0], [6.0, 6.0, 313.0, 356.0]]",,0.2,0.2
bp_2_307_2,matters of law are ephemeral. justice is universal.,[],"[[361.0, 2.0, 450.0, 69.0], [311.0, 64.0, 417.0, 176.0], [338.0, 181.0, 452.0, 261.0], [337.0, 262.0, 435.0, 301.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [4.0, 4.0, 312.0, 356.0], [-1.0, -1.0, -1.0, -1.0], [6.0, 6.0, 313.0, 356.0]]",,0.0,0.0
bp_2_307_2,and murder--?,[],"[[361.0, 2.0, 450.0, 69.0], [311.0, 64.0, 417.0, 176.0], [338.0, 181.0, 452.0, 261.0], [337.0, 262.0, 435.0, 301.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [4.0, 4.0, 312.0, 356.0], [-1.0, -1.0, -1.0, -1.0], [6.0, 6.0, 313.0, 356.0]]",YES-NO_QUESTION,0.0,0.0
bp_2_307_3,then come to terms with who the black pather is.,[],"[[2.0, 11.0, 132.0, 92.0], [305.0, 11.0, 432.0, 154.0]]",[],"[[120.0, 10.0, 306.0, 265.0], [120.0, 11.0, 307.0, 262.0]]",ORDER,-0.16666666666666666,0.43333333333333335
bp_2_307_3,"the panther studies his prey. and waits.such that, when the panther strikes --",[],"[[2.0, 11.0, 132.0, 92.0], [305.0, 11.0, 432.0, 154.0]]",[],"[[120.0, 10.0, 306.0, 265.0], [120.0, 11.0, 307.0, 262.0]]",,0.0,0.0
bp_2_311_5,"--which only leaves about a hundred other details to this mess i gotta clean up. understood. i'll send the envelope through sandy. our friends appreciate your help on this. okay. g'nite, your honor.",[],"[[3.0, 2.0, 205.0, 217.0]]",[],"[[91.0, 220.0, 128.0, 269.0]]",,0.11333333333333333,0.55
bp_2_312_3,did he? or did his lieutenant try to work him a little-- setting him up to run some nonsense errand?,[],"[[4.0, 4.0, 298.0, 60.0], [13.0, 57.0, 221.0, 139.0]]",[],"[[60.0, 143.0, 288.0, 367.0], [61.0, 143.0, 288.0, 367.0]]",OR_QUESTION,-0.1875,0.5
bp_2_312_3,kasper's been in narcotics long enough to recognize a hype when he sees one.,[],"[[4.0, 4.0, 298.0, 60.0], [13.0, 57.0, 221.0, 139.0]]",[],"[[60.0, 143.0, 288.0, 367.0], [61.0, 143.0, 288.0, 367.0]]",INFORM,-0.025,0.45
bp_2_314_0,kasper--?!,[],"[[129.0, 27.0, 228.0, 49.0], [209.0, 46.0, 288.0, 91.0], [701.0, 28.0, 813.0, 90.0]]",[],"[[355.0, 94.0, 388.0, 143.0], [355.0, 94.0, 388.0, 142.0], [520.0, 32.0, 568.0, 84.0]]",NOT_CLASSIFIABLE,0.0,0.0
bp_2_314_0,do they want us?,[],"[[129.0, 27.0, 228.0, 49.0], [209.0, 46.0, 288.0, 91.0], [701.0, 28.0, 813.0, 90.0]]",[],"[[355.0, 94.0, 388.0, 143.0], [355.0, 94.0, 388.0, 142.0], [520.0, 32.0, 568.0, 84.0]]",YES-NO_QUESTION,0.0,0.0
bp_2_314_0,"i dunno, grace... let me see what's goin'--",[],"[[129.0, 27.0, 228.0, 49.0], [209.0, 46.0, 288.0, 91.0], [701.0, 28.0, 813.0, 90.0]]",[],"[[355.0, 94.0, 388.0, 143.0], [355.0, 94.0, 388.0, 142.0], [520.0, 32.0, 568.0, 84.0]]",,0.0,0.0
bp_2_317_0,"actually, it is. my guess though, is that you're not after us so much as you're afther him-- sal anthony.",[],"[[68.0, 279.0, 215.0, 463.0]]",[],"[[-1.0, -1.0, -1.0, -1.0]]",INFORM,0.1,0.15000000000000002
bp_2_317_2,sal seems to think you've got some kinda case about alluva-sudden.,[],"[[4.0, 3.0, 108.0, 122.0], [188.0, 3.0, 394.0, 91.0], [402.0, 18.0, 528.0, 108.0]]",[],"[[134.0, 30.0, 162.0, 67.0], [134.0, 31.0, 168.0, 70.0], [135.0, 28.0, 167.0, 67.0]]",INFORM,0.0,0.0
