dialog,narration,img_id,dialog_bounding_boxes,narration_bounding_boxes,face_bounding_boxes
"[""ain't it boring corpse, the way this character begs fer his miserable life?"", ""yes, tiny. boring and monotonous... even deadly... especially for him."", ""please tiny! give me a little more time. i still can do some-thing with the old man...""]","['meanwhile, aboard the gambling ship. ""silver queen""..']",3450_3_4,"[[9.0, 43.0, 135.0, 152.0], [147.0, 41.0, 347.0, 100.0], [115.0, 96.0, 286.0, 176.0]]","[[6.0, 8.0, 335.0, 44.0]]","[[31.0, 192.0, 100.0, 273.0], [273.0, 123.0, 314.0, 178.0], [174.0, 177.0, 215.0, 227.0]]"
"[""here's a tip, waiter... never use gas on me...i find it annoying!""]",[],3456_16_3,"[[87.0, 2.0, 332.0, 160.0]]",[],"[[102.0, 250.0, 185.0, 311.0]]"
"[""dag- gon- nit- there goes that fat- runt over board!"", ""glub""]",[],3457_31_6,"[[244.0, 32.0, 471.0, 127.0], [356.0, 156.0, 417.0, 224.0]]",[],"[[288.0, 113.0, 334.0, 165.0], [-1.0, -1.0, -1.0, -1.0]]"
"[""selling?selling!haw- haw- haw!we ain't thinkin' o buyin' young feller... haw- haw - hee - hee - haw - haw..!""]",[],3459_27_6,"[[0.0, 4.0, 245.0, 60.0]]",[],"[[72.0, 84.0, 197.0, 238.0]]"
"[""help! ahhhh!""]","['just then, a crushing wave caught walter.']",346_28_1,"[[113.0, 99.0, 254.0, 192.0]]","[[0.0, 7.0, 255.0, 65.0]]","[[121.0, 280.0, 158.0, 329.0]]"
"[""i can't believe it! when he talks of sweetness and light, he's getting ready for darkness and mayhem!""]",[],3474_13_2,"[[49.0, 10.0, 374.0, 131.0]]",[],"[[111.0, 175.0, 276.0, 365.0]]"
"[""sorry! but i don't get the point!""]",['a slight rustling noise warns the deacon at the last moment'],3483_17_2,"[[209.0, 60.0, 504.0, 148.0]]","[[37.0, 50.0, 174.0, 285.0]]","[[457.0, 210.0, 517.0, 268.0]]"
"[""owooo! - arrhoooo!!""]",['twist himself into a more horrible shape and then sets up a howl to make even the vultures flee!'],3483_32_3,"[[10.0, 100.0, 332.0, 239.0]]","[[0.0, 5.0, 324.0, 108.0]]","[[7.0, 297.0, 283.0, 655.0]]"
"[""b - b -- the clock!!""]",[],3495_64_10,"[[155.0, 108.0, 328.0, 206.0]]",[],"[[249.0, 336.0, 348.0, 438.0]]"
"[""this is a stick-up cabby! get out and up with your mitts!"", ""my mitts? up with them?you mean ...""]",[],3499_26_0,"[[0.0, 19.0, 235.0, 101.0], [247.0, 21.0, 421.0, 109.0]]",[],"[[76.0, 155.0, 138.0, 235.0], [245.0, 142.0, 307.0, 223.0]]"
"[""that was a very good flight, dear!i'm sure that junior is ready now for his first solo!"", ""b.but, mama i'm s - scared!""]",[],3500_16_3,"[[5.0, 8.0, 246.0, 133.0], [224.0, 8.0, 429.0, 65.0]]",[],"[[198.0, 198.0, 271.0, 262.0], [267.0, 258.0, 326.0, 325.0]]"
"[""wolves! that fiend! he deliberately set a fire to attract them! they're comin' for me! i'm a goner!""]",[],3502_21_6,"[[29.0, 9.0, 521.0, 98.0]]",[],"[[341.0, 289.0, 363.0, 316.0]]"
"[""gosh! she's blown him clear out of sight!""]",[],3504_20_1,"[[13.0, 14.0, 307.0, 86.0]]",[],"[[147.0, 89.0, 238.0, 210.0]]"
"[""and they'll get just that! here's where that smoke comes from,now...""]",[],3524_2_6,"[[9.0, 2.0, 362.0, 109.0]]",[],"[[146.0, 150.0, 211.0, 217.0]]"
"[""no eagle - not for long.""]",['and with maniac strength'],3524_41_4,"[[159.0, 47.0, 323.0, 144.0]]","[[13.0, 8.0, 322.0, 50.0]]","[[288.0, 140.0, 331.0, 180.0]]"
"[""boy ... there must be tons of it! get that truck loaded!""]",[],3526_6_0,"[[8.0, 18.0, 338.0, 111.0]]",[],"[[76.0, 152.0, 188.0, 265.0]]"
"[""it must have been same sort of ghost... said my hands were really his... and now this blood... what does it mean?""]","['mist, the spirit of zander took flight. mark leaped up from his bed and turned on the lights...']",352_31_3,"[[0.0, 74.0, 262.0, 179.0]]","[[0.0, 1.0, 277.0, 80.0]]","[[73.0, 213.0, 120.0, 279.0]]"
"[""go into the visiting room.. we will send for him-"", ""thank you kindly sir!""]",[],3531_24_4,"[[115.0, 3.0, 389.0, 86.0], [86.0, 71.0, 236.0, 172.0]]",[],"[[206.0, 202.0, 259.0, 263.0], [73.0, 131.0, 122.0, 184.0]]"
"[""er - gulp! adult and one child!""]","['tonite olaf nelson lecture on ""perils at the pole""']",3534_38_7,"[[4.0, 7.0, 179.0, 111.0]]","[[199.0, 206.0, 287.0, 339.0]]","[[99.0, 112.0, 147.0, 160.0]]"
"[""ahh!""]",['suddenly.. an ominous creaking.. the ancient bridge snaps in two and samar hurtles toward the swirling waters below...'],3544_45_6,"[[200.0, 85.0, 295.0, 157.0]]","[[1.0, 4.0, 505.0, 85.0]]","[[210.0, 192.0, 242.0, 222.0]]"
"[""a huge eight. foot bear was seen down there today!!""]",[],3545_51_10,"[[1.0, 0.0, 182.0, 136.0]]",[],"[[-1.0, -1.0, -1.0, -1.0]]"
"[""hey, redskin""]",['suddenly flatfoot leaps at a nearby plane motor...'],3556_23_5,"[[24.0, 67.0, 198.0, 140.0]]","[[6.0, 0.0, 375.0, 64.0]]","[[28.0, 191.0, 88.0, 273.0]]"
"[""well i'm just in time!"", ""uncle zero! am i glad to see you! we've just been talking about your favorite subject.. ghosts!""]",[],3556_43_4,"[[4.0, 119.0, 123.0, 209.0], [32.0, 10.0, 375.0, 131.0]]",[],"[[107.0, 195.0, 152.0, 256.0], [204.0, 228.0, 252.0, 274.0]]"
"[""wow! nips! .. a whole batch of 'em! wait'll mulligan hears this!"", ""abou lan beac begi""]",[],3562_6_4,"[[187.0, 8.0, 522.0, 93.0], [542.0, 15.0, 613.0, 110.0]]",[],"[[83.0, 183.0, 184.0, 326.0], [-1.0, -1.0, -1.0, -1.0]]"
"[""oh, gary! im so glad you're here!"", ""so me and de flame sails into da bums an' wipes'em out!""]",[],3567_11_6,"[[0.0, 13.0, 102.0, 125.0], [101.0, 14.0, 282.0, 126.0]]",[],"[[3.0, 260.0, 64.0, 353.0], [94.0, 233.0, 149.0, 288.0]]"
"[""ha!! that's why i use that big oaf! he is so stupid it is safe for me to have him work for me.""]",[],3571_24_3,"[[3.0, 0.0, 533.0, 101.0]]",[],"[[227.0, 120.0, 316.0, 205.0]]"
"[""ooof!!""]",[],3590_11_2,"[[0.0, 43.0, 120.0, 104.0]]",[],"[[46.0, 118.0, 339.0, 509.0]]"
"[""op worrying, ep! you'd think was your wn son!"", ""i wish you were my own son.. for five minutes, so i could whale you!""]",[],3596_8_4,"[[0.0, 0.0, 164.0, 102.0], [187.0, 0.0, 497.0, 91.0]]",[],"[[30.0, 184.0, 62.0, 222.0], [185.0, 184.0, 222.0, 216.0]]"
"[""i just hope there'll be a couple of those dangerous beauties left by the time we land!""]",[],3597_21_4,"[[72.0, 7.0, 610.0, 130.0]]",[],"[[412.0, 239.0, 431.0, 258.0]]"
"[""oh - oh  goody - goody here comes santa claus.""]",[],359_34_2,"[[285.0, 70.0, 582.0, 274.0]]",[],"[[614.0, 116.0, 722.0, 237.0]]"
"[""that was good work!"", ""but not good enough! i haven't found the plans yet or who slipped them to the janitor!""]",[],360_18_6,"[[9.0, 3.0, 228.0, 149.0], [218.0, 2.0, 544.0, 230.0]]",[],"[[99.0, 264.0, 133.0, 301.0], [175.0, 249.0, 204.0, 287.0]]"
"[""no! no! no!""]",[],360_40_8,"[[73.0, 35.0, 229.0, 193.0]]",[],"[[144.0, 199.0, 324.0, 339.0]]"
"[""good morning my dear count -- im at your service!""]",['in the office of baron danglars...'],3624_63_7,"[[191.0, 56.0, 360.0, 160.0]]","[[0.0, 8.0, 379.0, 54.0]]","[[277.0, 173.0, 339.0, 240.0]]"
"[""kill them!"", ""rush them!""]","['seeing their dear president mercilessly shot, the people gasp in horror and rage...']",3628_24_3,"[[146.0, 55.0, 281.0, 82.0], [330.0, 55.0, 430.0, 107.0]]","[[25.0, 6.0, 635.0, 52.0]]","[[92.0, 100.0, 114.0, 121.0], [429.0, 99.0, 463.0, 123.0]]"
"[""i'll capture you, without using a gun on you!"", ""incredible! a bad dream!"", ""-nightmare you mean!""]","['even as did their cannons and machine guns, their hand guns explode ---']",362_10_3,"[[0.0, 72.0, 240.0, 222.0], [235.0, 80.0, 490.0, 187.0], [490.0, 80.0, 678.0, 210.0]]","[[118.0, 0.0, 684.0, 86.0]]","[[75.0, 219.0, 143.0, 280.0], [302.0, 228.0, 374.0, 277.0], [448.0, 242.0, 505.0, 288.0]]"
"[""whew! close squeeze now, if he thought i was the hawk's double, the whole fort will think so too! it'll be easy to trick all his men!""]",[],3630_60_7,"[[0.0, 0.0, 259.0, 146.0]]",[],"[[48.0, 212.0, 157.0, 368.0]]"
"[""mm.. this tea is delicious!""]","['the drugged tea cup meant for zx5 is picked up by the imposter.', 'the knockout quickly take']",3632_47_0,"[[127.0, 68.0, 286.0, 152.0]]","[[0.0, 5.0, 306.0, 69.0], [285.0, 11.0, 466.0, 58.0]]","[[302.0, 263.0, 459.0, 441.0]]"
"[""whew, made it!""]","['jumbo comics', 'a daring leap..']",3635_17_1,"[[522.0, 58.0, 690.0, 135.0]]","[[14.0, 0.0, 237.0, 21.0], [15.0, 42.0, 248.0, 78.0]]","[[448.0, 121.0, 547.0, 204.0]]"
"[""hullo ---"", ""brrfsk ahem"", ""hoky cats! what is it. what happened? speak up! will ya?""]",[],363_23_3,"[[51.0, 6.0, 252.0, 54.0], [192.0, 45.0, 402.0, 139.0], [360.0, 7.0, 634.0, 268.0]]",[],"[[77.0, 84.0, 138.0, 161.0], [65.0, 181.0, 155.0, 264.0], [363.0, 198.0, 451.0, 281.0]]"
"[""haste requires a speedy entrance!""]",[],363_4_3,"[[190.0, 16.0, 657.0, 93.0]]",[],"[[247.0, 167.0, 328.0, 248.0]]"
"[""ahoy! hawk!""]","[""the hawk's men come alongside the osprey...""]",3652_66_0,"[[21.0, 55.0, 134.0, 111.0]]","[[0.0, 12.0, 420.0, 54.0]]","[[248.0, 50.0, 287.0, 79.0]]"
"[""my plan worked!"", ""panthers! attack!""]",[],3660_32_2,"[[16.0, 29.0, 179.0, 93.0], [204.0, 32.0, 429.0, 141.0]]",[],"[[51.0, 89.0, 119.0, 139.0], [53.0, 89.0, 119.0, 137.0]]"
"[""get away from me, you ugly beast!""]",[],3663_34_2,"[[47.0, 9.0, 249.0, 111.0]]",[],"[[288.0, 61.0, 328.0, 103.0]]"
"[""good boy, rex!!""]",['but a lithe fury leaps from the darkness...'],366_41_0,"[[475.0, 54.0, 610.0, 114.0]]","[[0.0, 17.0, 646.0, 64.0]]","[[319.0, 55.0, 370.0, 106.0]]"
"[""that was close but we made!"", ""thanks to you.""]",[],366_52_4,"[[74.0, 17.0, 369.0, 129.0], [494.0, 11.0, 730.0, 93.0]]",[],"[[456.0, 137.0, 484.0, 159.0], [488.0, 140.0, 515.0, 160.0]]"
"[""ho, ali hassen, soon shall your horde be rich-rich with slaves, that even now the whites lead to me!"", ""allah be praised, tanga! if your promise be as strong as is your fear of the spotted cheetah cat, we will pay you well!""]",[],3672_41_4,"[[10.0, 49.0, 367.0, 163.0], [22.0, 141.0, 351.0, 252.0]]",[],"[[49.0, 244.0, 151.0, 358.0], [205.0, 317.0, 322.0, 445.0]]"
"[""fear not, zana, b'maki would not let you die! only the others who witnessed my deed must perish! now will i carry out the rest of my plan!""]",['...there did i see the canoe with your bride overturned in the croc-infested waters! i tried to save the princess and her'],3678_31_2,"[[180.0, 0.0, 506.0, 124.0]]","[[8.0, 499.0, 505.0, 545.0]]","[[175.0, 140.0, 254.0, 231.0]]"
"[""not on your life lutoa, i've been waiting for this chance!confess your guilt or""]",['then pandemonium! snarls and scre as confusion reigns...'],3679_15_1,"[[244.0, 469.0, 561.0, 580.0]]","[[4.0, 2.0, 511.0, 86.0]]","[[-1.0, -1.0, -1.0, -1.0]]"
"[""skyman!""]",[],368_23_6,"[[70.0, 15.0, 612.0, 153.0]]",[],"[[243.0, 403.0, 263.0, 422.0]]"
"[""i'm fed up on this whole circus idea of junior's---- hey--- what does that mutt want?""]",[],369_22_3,"[[179.0, 2.0, 660.0, 266.0]]",[],"[[532.0, 534.0, 620.0, 619.0]]"
"[""where the heck did i land? ah! a door!""]",[],3708_31_3,"[[51.0, 4.0, 359.0, 55.0]]",[],"[[231.0, 113.0, 295.0, 184.0]]"
"[""hold it_""]",[],370_28_0,"[[60.0, 44.0, 294.0, 119.0]]",[],"[[221.0, 209.0, 351.0, 357.0]]"
"[""aaaaaagh!""]","['like a rubber band, a hanging rope snaps swiftly--deadly--noosing itself around the thugs neck...']",3716_22_4,"[[3.0, 102.0, 183.0, 164.0]]","[[0.0, 0.0, 284.0, 102.0]]","[[78.0, 175.0, 240.0, 332.0]]"
"[""whoa!"", ""i'll have your gags off in a second!""]",[],3722_12_0,"[[93.0, 7.0, 237.0, 83.0], [221.0, 10.0, 427.0, 119.0]]",[],"[[121.0, 150.0, 180.0, 197.0], [120.0, 149.0, 179.0, 197.0]]"
"[""not so fast - we have an old score to settle. /"", ""fight hard master, they are many!""]","['rom the outside, granger and eric close in with the fury of a storm. the savages are trapped and bewildered.']",3730_54_6,"[[117.0, 66.0, 327.0, 124.0], [314.0, 80.0, 473.0, 140.0]]","[[0.0, 4.0, 490.0, 69.0]]","[[180.0, 166.0, 234.0, 215.0], [333.0, 193.0, 450.0, 317.0]]"
"[""something grim,a dose of your own medicine."", ""what ye going to do??""]",[],3732_50_2,"[[340.0, 18.0, 595.0, 97.0], [5.0, 138.0, 198.0, 194.0]]",[],"[[273.0, 6.0, 343.0, 91.0], [137.0, 296.0, 220.0, 360.0]]"
"[""something tells me that doctor fairchild and his unholy three are on the last trail!""]",[],3732_8_8,"[[170.0, 6.0, 416.0, 163.0]]",[],"[[202.0, 217.0, 222.0, 235.0]]"
"[""ugh!"", ""like punching a murderer on the jaw with both feet off the ground!""]",[],3741_9_1,"[[5.0, 35.0, 114.0, 142.0], [152.0, 308.0, 376.0, 464.0]]",[],"[[116.0, 70.0, 177.0, 130.0], [65.0, 188.0, 119.0, 244.0]]"
"[""yawp! he means it! owww ... my corset's...""]",[],3746_32_3,"[[44.0, 12.0, 335.0, 109.0]]",[],"[[25.0, 113.0, 183.0, 317.0]]"
"[""oops! ah5 sorry sir'ah didn't see yo!""]",[],3759_26_5,"[[0.0, 21.0, 188.0, 117.0]]",[],"[[71.0, 221.0, 112.0, 256.0]]"
"[""look, mamie! just like they do in the circus!"", ""mmm! these flowers are delicious! .""]",[],375_27_2,"[[25.0, 20.0, 386.0, 173.0], [394.0, 64.0, 657.0, 229.0]]",[],"[[63.0, 338.0, 334.0, 487.0], [394.0, 408.0, 583.0, 590.0]]"
"[""ah, good and soapy. too ... full of bubbles! that's the way i like a bath!""]",[],3760_40_3,"[[11.0, 7.0, 229.0, 127.0]]",[],"[[112.0, 167.0, 194.0, 267.0]]"
"[""... and that's what happened sergeant. she's a witch, i tell you. a curse on the whole territory!"", ""a most amazing story, rossbach, but i'm inclined to take your word for it! we'll send out a patrol at once!""]",[],3762_4_4,"[[14.0, 1.0, 216.0, 188.0], [188.0, 1.0, 388.0, 214.0]]",[],"[[116.0, 234.0, 204.0, 344.0], [260.0, 292.0, 333.0, 385.0]]"
"[""ho - hum!i feel so lonely!""]",[],3763_20_0,"[[64.0, 244.0, 254.0, 288.0]]",[],"[[-1.0, -1.0, -1.0, -1.0]]"
"[""oops! i tripped!""]",[],3763_20_3,"[[20.0, 5.0, 115.0, 59.0]]",[],"[[162.0, 97.0, 225.0, 152.0]]"
"[""hey, cranberry wait a minute!!!""]",[],376_31_8,"[[10.0, 51.0, 227.0, 172.0]]",[],"[[6.0, 197.0, 178.0, 429.0]]"
"[""oh boy! this is wonderful!"", ""i could soak up water faor a week!""]",['urricane kids'],3773_30_0,"[[19.0, 18.0, 194.0, 90.0], [213.0, 20.0, 380.0, 95.0]]","[[11.0, 3.0, 270.0, 28.0]]","[[209.0, 86.0, 267.0, 160.0], [269.0, 120.0, 354.0, 194.0]]"
"[""gosh. if i could only get in touch with jupiter by telephone!""]",['recovering after a few hours. we find jim johnson in a phone booth once more'],3774_25_0,"[[18.0, 79.0, 178.0, 237.0]]","[[32.0, 21.0, 501.0, 88.0]]","[[196.0, 110.0, 351.0, 284.0]]"
"[""you can take a little snooze. when my pard gets you tied up, i'm sure he'll feel better!""]",[],3782_15_0,"[[23.0, 28.0, 279.0, 190.0]]",[],"[[174.0, 172.0, 283.0, 241.0]]"
"[""ha! ha! that stops you doesn't it nelson! - now, you are going to destroy yourself!""]",[],3786_58_6,"[[163.0, 11.0, 458.0, 97.0]]",[],"[[353.0, 102.0, 379.0, 123.0]]"
"[""hey, get off me, you fancy flea bag!"", ""woof woof!""]",[],37_41_2,"[[0.0, 2.0, 200.0, 79.0], [118.0, 60.0, 252.0, 165.0]]",[],"[[30.0, 108.0, 110.0, 180.0], [140.0, 160.0, 200.0, 204.0]]"
"[""hey, redmask! help!"", ""i should have known billy gage was some-where behind this!""]",[],3803_15_3,"[[6.0, 23.0, 124.0, 120.0], [97.0, 2.0, 252.0, 161.0]]",[],"[[163.0, 257.0, 176.0, 274.0], [192.0, 274.0, 212.0, 295.0]]"
"[""...and get him snubbed and ready for saddling!""]",[],3807_9_1,"[[0.0, 24.0, 141.0, 105.0]]",[],"[[300.0, 43.0, 343.0, 84.0]]"
"[""www... looks like saber my friend after all! ke got scared away, too!""]","['ll their primitive, savage the two huge beasts are locked in mortal combat...']",3809_4_6,"[[0.0, 80.0, 307.0, 166.0]]","[[0.0, 1.0, 326.0, 82.0]]","[[104.0, 168.0, 165.0, 217.0]]"
"[""why dont you like to prac-tice your piano lessons billy?"", ""cause i just hate those drills and exercises""]",[],3812_33_1,"[[19.0, 33.0, 149.0, 174.0], [147.0, 42.0, 269.0, 158.0]]",[],"[[35.0, 213.0, 105.0, 273.0], [158.0, 231.0, 218.0, 298.0]]"
"[""but have you thought what would happen to one of those people if his attention was distracted by a sharp sting at the wrong moment?""]",[],3815_7_0,"[[8.0, 17.0, 379.0, 174.0]]",[],"[[180.0, 152.0, 313.0, 262.0]]"
"[""oh gosh! what's that? someone's coming!""]",[],3817_62_4,"[[136.0, 17.0, 373.0, 127.0]]",[],"[[113.0, 308.0, 194.0, 398.0]]"
"[""sorry, but i feel it necessary to keep you from using your arms for awhile!""]",[],381_18_3,"[[8.0, 14.0, 347.0, 128.0]]",[],"[[309.0, 116.0, 398.0, 198.0]]"
"[""jack! jack! ohh!""]",[],3823_27_4,"[[468.0, 71.0, 620.0, 119.0]]",[],"[[539.0, 133.0, 651.0, 215.0]]"
"[""look.. up above! is that chim?"", ""sure is.. and hes scared to pieces!"", ""we'r to s old""]",[],3824_40_2,"[[151.0, 24.0, 381.0, 93.0], [386.0, 18.0, 553.0, 113.0], [560.0, 139.0, 635.0, 229.0]]",[],"[[162.0, 104.0, 244.0, 180.0], [337.0, 191.0, 443.0, 284.0], [-1.0, -1.0, -1.0, -1.0]]"
"[""great magic of bwana kessler now, lani? now will you obey?"", ""does not fea you. she will hunt you dow she will ...""]",[],3825_6_4,"[[4.0, 0.0, 216.0, 147.0], [206.0, 0.0, 411.0, 110.0]]",[],"[[82.0, 168.0, 160.0, 241.0], [229.0, 216.0, 291.0, 281.0]]"
"[""aha!""]","['the truck is sent straight at samson, its throttle wide open!-------']",382_20_3,"[[31.0, 61.0, 137.0, 130.0]]","[[7.0, 7.0, 483.0, 67.0]]","[[83.0, 196.0, 111.0, 224.0]]"
"[""you shall have a taste of your own medicine!"", ""oh! help!""]",[],382_33_1,"[[6.0, 8.0, 262.0, 103.0], [299.0, 16.0, 441.0, 93.0]]",[],"[[140.0, 135.0, 189.0, 202.0], [-1.0, -1.0, -1.0, -1.0]]"
"[""get up and walk!"", ""ohhhhhhh!""]",['the arab slavers are brutal'],3837_2_1,"[[5.0, 59.0, 211.0, 165.0], [199.0, 57.0, 467.0, 167.0]]","[[35.0, 3.0, 463.0, 61.0]]","[[117.0, 238.0, 164.0, 301.0], [230.0, 342.0, 286.0, 383.0]]"
"[""ah! meat on the table!""]","['several hours later, the sh is sighted by an enemy pilot']",3838_40_6,"[[113.0, 54.0, 259.0, 107.0]]","[[0.0, 1.0, 282.0, 52.0]]","[[130.0, 123.0, 228.0, 194.0]]"
"[""thanks joan mason!""]",[],383_10_1,"[[23.0, 22.0, 177.0, 79.0]]",[],"[[137.0, 172.0, 174.0, 211.0]]"
"[""i never was more eager to come to grips with anyone before!""]",[],383_6_7,"[[294.0, 8.0, 520.0, 92.0]]",[],"[[184.0, 11.0, 249.0, 86.0]]"
"[""horse ear!"", ""hm""]",[],3849_56_8,"[[0.0, 37.0, 173.0, 98.0], [183.0, 52.0, 248.0, 113.0]]",[],"[[40.0, 153.0, 141.0, 245.0], [173.0, 118.0, 271.0, 182.0]]"
"[""master, it is a great doublecross! we come across the ocean to help a man ... for this!"", ""but he did say he was sorry, abdul!""]",[],3860_22_3,"[[33.0, 7.0, 275.0, 114.0], [288.0, 5.0, 512.0, 72.0]]",[],"[[300.0, 211.0, 360.0, 273.0], [377.0, 199.0, 463.0, 276.0]]"
"[""oh no!... i absolutely refuse to talk to that drip!"", ""kathy, you've got to! maybe it will help square me with old man pushbutton!"", ""hell h de -""]",[],3875_21_0,"[[6.0, 2.0, 152.0, 111.0], [139.0, 2.0, 323.0, 136.0], [373.0, 7.0, 438.0, 73.0]]",[],"[[138.0, 131.0, 185.0, 190.0], [320.0, 64.0, 380.0, 131.0], [-1.0, -1.0, -1.0, -1.0]]"
"[""a fine way to speak to a knight of the road! knows't thou not who i am? but wait .. i think i know thee!"", ""thy face looks familiar! thou art \""the highway man\"", art thou not?""]",[],3891_32_3,"[[6.0, 3.0, 297.0, 152.0], [274.0, 0.0, 568.0, 122.0]]",[],"[[2.0, 304.0, 63.0, 374.0], [402.0, 135.0, 511.0, 215.0]]"
"[""you were magnificent, vooda!"", ""she has learned a lesson, don't fear! and now, friend tex, let us get back to work!""]",[],3894_8_4,"[[2.0, 33.0, 379.0, 88.0], [0.0, 65.0, 233.0, 254.0]]",[],"[[94.0, 249.0, 130.0, 287.0], [36.0, 267.0, 70.0, 304.0]]"
"[""pardon me for not knocking, but i was so happy to hear you were saved!"", ""how did you know?""]",[],3902_10_4,"[[9.0, 1.0, 190.0, 120.0], [195.0, 1.0, 307.0, 76.0]]",[],"[[140.0, 110.0, 183.0, 162.0], [183.0, 175.0, 235.0, 231.0]]"
"[""good gosh!""]",[],3902_56_7,"[[144.0, 5.0, 264.0, 62.0]]",[],"[[183.0, 92.0, 214.0, 134.0]]"
"[""what th' ...""]",[],3918_8_2,"[[38.0, 37.0, 225.0, 128.0]]",[],"[[265.0, 224.0, 339.0, 290.0]]"
"[""except this way!""]",[],3929_12_4,"[[7.0, 20.0, 204.0, 96.0]]",[],"[[287.0, 58.0, 387.0, 145.0]]"
"[""loco plague?"", ""yes! it is borne by the wind!it's made many a town go loco... and i'm afraid tomb-stone city is another victim! look!""]",[],3930_44_3,"[[13.0, 16.0, 145.0, 86.0], [135.0, 14.0, 445.0, 178.0]]",[],"[[35.0, 250.0, 111.0, 318.0], [138.0, 228.0, 333.0, 396.0]]"
"[""and here's a touche you didn't expect!""]",[],3932_53_4,"[[196.0, 9.0, 457.0, 122.0]]",[],"[[205.0, 184.0, 292.0, 270.0]]"
"[""its spy smasher! bail out!""]","['even as marvel speaks, a deadly hail of steel shatters their plane around them!']",3933_4_4,"[[21.0, 121.0, 245.0, 303.0]]","[[267.0, 321.0, 527.0, 513.0]]","[[80.0, 447.0, 103.0, 468.0]]"
