img_id,dialog,narration,dialog_bounding_boxes,narration_bounding_boxes,face_bounding_boxes
416_20_0,"['<YES-NO_QUESTION do you own this dump, bud?>', '<BACKCHANNEL oof---><FEEDBACK i certainly do!> <WHY_QUESTION what is the meaning of this outrage?> <WHY_QUESTION who are you?> <WHY_QUESTION what do you want?>']",[],"[[15.0, 10.0, 167.0, 86.0], [167.0, 8.0, 393.0, 136.0]]",[],"[[105.0, 130.0, 170.0, 205.0], [217.0, 122.0, 268.0, 188.0]]"
436_18_6,"[""<INFORM wait-i just got an idee!> <INFORM colonel duncan has brought his rodeo to cimarron city!> <INFORM he oughtta pay a fair price for a blickin' hoss like this one!>"", ""<FEEDBACK whatever we got would be better than nothin'!>""]",[],"[[12.0, 2.0, 452.0, 138.0], [415.0, 4.0, 601.0, 148.0]]",[],"[[84.0, 149.0, 370.0, 390.0], [354.0, 219.0, 489.0, 393.0]]"
441_18_3,"[""<INFORM you're too quick to reach for your gun, lucky!>"", ""<YES-NO_QUESTION lucky?> <FEEDBACK you know me sheriff!> <INFORM my name ain't lucky!>""]",[],"[[0.0, 12.0, 273.0, 143.0], [313.0, 12.0, 534.0, 143.0]]",[],"[[63.0, 295.0, 157.0, 376.0], [336.0, 260.0, 484.0, 378.0]]"
45_45_7,"['<BACKCHANNEL oh> <POLITENESS_FORMULA pardon me!> <INFORM i was looking for the bath>', '<INFORM the next door stupid!>']",[],"[[62.0, 12.0, 242.0, 74.0], [221.0, 13.0, 305.0, 97.0]]",[],"[[180.0, 75.0, 216.0, 119.0], [231.0, 115.0, 260.0, 149.0]]"
45_55_5,"[""<FEEDBACK this time, champ, i'm ready for you>""]",[],"[[459.0, 29.0, 641.0, 84.0]]",[],"[[394.0, 71.0, 452.0, 125.0]]"
45_55_7,"['<INFORM bully for ludwig!> <FEEDBACK he did not fail us>', '<FEEDBACK so this is the precious instrument that six nations are after>']",['however:'],"[[99.0, 35.0, 228.0, 102.0], [224.0, 33.0, 377.0, 117.0]]","[[5.0, 20.0, 136.0, 65.0]]","[[193.0, 115.0, 227.0, 147.0], [250.0, 118.0, 281.0, 147.0]]"
462_3_2,"['<FEEDBACK nothing...> <INFORM is the... matter>', ""<INFORM something is worrying that boy!> <INFORM i'm going to follow him, bob!>""]",[],"[[8.0, 26.0, 140.0, 92.0], [175.0, 26.0, 363.0, 122.0]]",[],"[[48.0, 146.0, 148.0, 254.0], [240.0, 239.0, 271.0, 282.0]]"
46_15_0,['<FEEDBACK oh dear!>'],[],"[[228.0, 225.0, 331.0, 290.0]]",[],"[[353.0, 161.0, 458.0, 250.0]]"
46_22_2,"['<YES-NO_QUESTION you fight each other because you are dissatisfied -- because your morale is weak because you cannot win the war, no?>', ""<FEEDBACK sure!> <INFORM we're fed up with the whole deal!>"", '<WHY_QUESTION wha?>']",[],"[[9.0, 10.0, 252.0, 196.0], [225.0, 13.0, 349.0, 177.0], [201.0, 159.0, 282.0, 203.0]]",[],"[[38.0, 222.0, 112.0, 304.0], [260.0, 218.0, 334.0, 285.0], [156.0, 212.0, 229.0, 282.0]]"
473_18_4,['<POLITENESS_FORMULA so sorry ><INFORM if i jump this gun!>'],[],"[[173.0, 29.0, 342.0, 112.0]]",[],"[[157.0, 304.0, 217.0, 370.0]]"
48_44_1,['<INFORM this!>'],['eddie flings himself backward... the candle flips into th and lands outside the circle of dry straw!'],"[[614.0, 158.0, 738.0, 247.0]]","[[7.0, 2.0, 667.0, 65.0]]","[[535.0, 215.0, 604.0, 288.0]]"
490_29_4,['<FEEDBACK yup--> <INFORM this question ought to get a rise out of him>'],[],"[[141.0, 11.0, 608.0, 141.0]]",[],"[[109.0, 123.0, 282.0, 344.0]]"
492_7_0,['<INFORM a pistol is too dangerous a toy to play with>'],[],"[[49.0, 8.0, 653.0, 134.0]]",[],"[[468.0, 104.0, 551.0, 196.0]]"
494_46_2,['<GREET phooey.. phooey.. phooeym!!> <FEEDBACK what a life!>'],[],"[[121.0, 64.0, 354.0, 180.0]]",[],"[[79.0, 246.0, 162.0, 312.0]]"
496_7_1,"[""<FEEDBACK there's something very strange about that weapon!> <INFORM --and i'm going to know what!>""]",[],"[[0.0, 7.0, 128.0, 98.0]]",[],"[[32.0, 101.0, 132.0, 277.0]]"
507_14_0,"['<INFORM robert courtney is dead!>', ""<YES-NO_QUESTION isn't that a shame, mike!> <INFORM he was such a gifted artist!>""]",[],"[[119.0, 35.0, 511.0, 150.0], [533.0, 44.0, 835.0, 225.0]]",[],"[[432.0, 218.0, 497.0, 285.0], [601.0, 387.0, 861.0, 791.0]]"
511_31_4,['<ORDER hurry beetle jump!>'],"['with a quick slash, he cuts the blue beetles bonds just as he is about to be drawn between the rollers']","[[84.0, 110.0, 458.0, 195.0]]","[[0.0, 16.0, 619.0, 124.0]]","[[342.0, 222.0, 448.0, 326.0]]"
513_33_3,"['<INFORM  you are safe, lura, my mate!>']",[],"[[266.0, 0.0, 476.0, 84.0]]",[],"[[405.0, 241.0, 470.0, 315.0]]"
514_12_4,"[""<BACKCHANNEL wow!> <INFORM i'm off!!>"", '<GREET dick!> <ORDER stop!>']",[],"[[25.0, 38.0, 196.0, 148.0], [410.0, 6.0, 593.0, 141.0]]",[],"[[153.0, 175.0, 220.0, 224.0], [657.0, 119.0, 723.0, 183.0]]"
528_24_3,"[""<WHY_QUESTION what's all excitement chief?>""]",['- a notorious racketeer makes his escape from the federal penitentiary - and the news is quickly flashed to the office of the daily globe where pat patton young staff photographer awaits an assignment........'],"[[437.0, 268.0, 564.0, 363.0]]","[[14.0, 63.0, 249.0, 335.0]]","[[486.0, 380.0, 540.0, 443.0]]"
532_51_6,"[""<FEEDBACK this is a lucky break!> <INFORM the cons probably had this car ready for use but discovered they didnt need it!> <INFORM i hope it has plenty of speed!..> <INFORM i'll need it!>""]",[],"[[20.0, 14.0, 539.0, 119.0]]",[],"[[361.0, 145.0, 422.0, 225.0]]"
533_58_2,"[""<INFORM that's easily arranged, too,> <ORDER on your guard!>"", '<BACKCHANNEL ho!> <INFORM this will be good!>']",[],"[[32.0, 9.0, 284.0, 68.0], [146.0, 70.0, 264.0, 143.0]]",[],"[[189.0, 150.0, 235.0, 214.0], [92.0, 77.0, 135.0, 134.0]]"
538_53_3,['we cannot allow these radical theories to be taugh here!'],"[""galileo's superiors at the university confer""]","[[20.0, 44.0, 263.0, 162.0]]","[[6.0, 0.0, 266.0, 44.0]]","[[111.0, 78.0, 165.0, 143.0]]"
53_11_0,"['<POLITENESS_FORMULA here master reggie as you ordered...>', ""<BACKCHANNEL well-- he hee!> <FEEDBACK very good alec!> <FEEDBACK it worked!> <INFORM soon your spell will be gone and you'll be yourself again!> <BACKCHANNEL heh-heh!>"", ""<INFORM but you won't remember any of this!>""]",['the spellbound alex presented these gruesome trophies to his master the next morning'],"[[0.0, 87.0, 304.0, 154.0], [146.0, 106.0, 372.0, 340.0], [108.0, 418.0, 329.0, 518.0]]","[[0.0, 0.0, 370.0, 93.0]]","[[67.0, 151.0, 148.0, 245.0], [275.0, 279.0, 350.0, 361.0], [275.0, 280.0, 347.0, 361.0]]"
547_4_0,"[""<INFORM i still can't believe that billings could be so short-sighted!> <INFORM instead of seeing the good of my bill - all he could see was the expense!> <INFORM no wonder the juvenile courts of our city are jammed with cases!>""]",[],"[[31.0, 16.0, 389.0, 211.0]]",[],"[[53.0, 271.0, 217.0, 469.0]]"
568_7_3,['<FEEDBACK you have disgraced us!!!>'],[],"[[83.0, 30.0, 269.0, 110.0]]",[],"[[-1.0, -1.0, -1.0, -1.0]]"
56_46_6,"[""<INFORM shinto was the decent japanese who wanted to redeem his country's honor!> <INFORM if he dies, captain nippo will pay for it!>""]",['what does captain courageous do to captain'],"[[15.0, 13.0, 278.0, 169.0]]","[[0.0, 323.0, 304.0, 362.0]]","[[180.0, 159.0, 252.0, 244.0]]"
577_5_5,"[""<FEEDBACK good for you!> <POLITENESS_FORMULA but i want you to do me a favor> <INFORM while i'm trailin' the hombre who killed the sheriff of saddle butte!>"", ""<YES-NO_QUESTION old jud conrady?> <YES-NO_QUESTION you mean he's dead?>""]",[],"[[0.0, 1.0, 301.0, 176.0], [295.0, 81.0, 564.0, 192.0]]",[],"[[125.0, 192.0, 147.0, 211.0], [227.0, 209.0, 249.0, 227.0]]"
583_7_6,"['<YES-NO_QUESTION going somewhere, mister headless horror?>', ""<BACKCHANNEL huh,> <YES-NO_QUESTION me?> <FEEDBACK but spike o'toole was the one!>""]",[],"[[3.0, 2.0, 174.0, 59.0], [167.0, 2.0, 339.0, 64.0]]",[],"[[64.0, 92.0, 76.0, 104.0], [210.0, 40.0, 244.0, 80.0]]"
600_49_1,['<FEEDBACK i feel a little bit embarrassed riding on a horse that carries on a conversation\twith me!>'],[],"[[44.0, 19.0, 658.0, 188.0]]",[],"[[446.0, 293.0, 524.0, 376.0]]"
609_7_4,"['<BACKCHANNEL wha...>', '<BACKCHANNEL hey!>', '<INFORM this heavy curtain will stop them!>', ""<FEEDBACK no--no don't tak the kono>\t<BACKCHANNEL ohhhhhh>""]",['but the wily ali hassan comes to his feet and...'],"[[10.0, 161.0, 118.0, 273.0], [90.0, 206.0, 198.0, 320.0], [216.0, 89.0, 440.0, 185.0], [435.0, 105.0, 569.0, 327.0]]","[[0.0, 7.0, 453.0, 90.0]]","[[29.0, 423.0, 54.0, 454.0], [29.0, 423.0, 54.0, 454.0], [272.0, 293.0, 325.0, 345.0], [-1.0, -1.0, -1.0, -1.0]]"
616_6_2,"['<INFORM am i happy!>', ""<INFORM we're safe!> <INFORM we're free!>"", '<OFFER now to find some way to get out o this blasted country.>']",[],"[[98.0, 27.0, 183.0, 84.0], [152.0, 47.0, 244.0, 146.0], [202.0, 90.0, 313.0, 229.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]"
623_16_6,"['<INFORM shortly after the episode!>', '<INFORM she certainly is a remarkable person!>']",[],"[[0.0, 1.0, 321.0, 101.0], [0.0, 221.0, 385.0, 383.0]]",[],"[[282.0, 47.0, 343.0, 127.0], [142.0, 399.0, 245.0, 507.0]]"
624_43_5,"[""<BACKCHANNEL owooh!> <FEEDBACK hit twice!> <FEEDBACK i won't be much good now!> <INFORM i better get home while i can!>""]",[],"[[2.0, 0.0, 437.0, 100.0]]",[],"[[157.0, 466.0, 260.0, 590.0]]"
627_16_5,"[""<INFORM there he is -- holy smokes!> <INFORM it's a mummy -- > <ORDER hey you -- stop!>""]",[],"[[114.0, 0.0, 504.0, 167.0]]",[],"[[61.0, 87.0, 151.0, 187.0]]"
636_28_4,"['<INFORM and the only way to protect them, is to fight back at their murderers...>']",[],"[[23.0, 19.0, 352.0, 120.0]]",[],"[[342.0, 158.0, 478.0, 275.0]]"
641_52_1,['<BYE so long ranger!>'],[],"[[26.0, 24.0, 297.0, 84.0]]",[],"[[62.0, 189.0, 182.0, 315.0]]"
641_9_3,['<FEEDBACK yes!> <FEEDBACK <FEEDBACK yes!>!>'],[],"[[553.0, 33.0, 736.0, 243.0]]",[],"[[458.0, 461.0, 591.0, 612.0]]"
642_39_5,"[""<INFORM and finally this --token to man's best friend--!!>""]",['the end--'],"[[11.0, 11.0, 444.0, 156.0]]","[[66.0, 610.0, 502.0, 693.0]]","[[-1.0, -1.0, -1.0, -1.0]]"
649_54_6,"[""we'll wait till dark then we'll scale the wall and see what we can do about locating the big noise'"", '<FEEDBACK oh boy!> <FEEDBACK this feels good!> <FEEDBACK yeah!!>']",[],"[[251.0, 0.0, 516.0, 62.0], [254.0, 91.0, 425.0, 143.0]]",[],"[[541.0, 10.0, 575.0, 43.0], [371.0, 140.0, 414.0, 186.0]]"
64_5_4,['<INFORM there -- it is finished!> <NOT_CLASSIFIABLE and now -->'],[],"[[24.0, 76.0, 229.0, 171.0]]",[],"[[210.0, 170.0, 256.0, 230.0]]"
653_29_2,"['<BACKCHANNEL oh!> <POLITENESS_FORMULA mr. reynolds, you were magnificen---> <FEEDBACK and you dance so divine!!>', '<FEEDBACK i bet you tell that to all the boys...>']",[],"[[0.0, 0.0, 393.0, 183.0], [299.0, 4.0, 625.0, 187.0]]",[],"[[145.0, 238.0, 257.0, 337.0], [324.0, 200.0, 433.0, 319.0]]"
654_44_2,['<INFORM no time to waste!>'],['he rushes out in his shirt sleeves.'],"[[232.0, 149.0, 434.0, 265.0]]","[[17.0, 18.0, 398.0, 108.0]]","[[210.0, 255.0, 239.0, 282.0]]"
668_27_4,['<BACKCHANNEL gulp!>'],[],"[[143.0, 14.0, 296.0, 116.0]]",[],"[[48.0, 195.0, 102.0, 243.0]]"
668_47_1,['<INFORM this will finish you--> <BACKCHANNEL oooomp!>'],[],"[[0.0, 18.0, 152.0, 137.0]]",[],"[[-1.0, -1.0, -1.0, -1.0]]"
677_14_5,['<INFORM ... i bought it with the five dollars i saved!>'],[],"[[0.0, 0.0, 317.0, 53.0]]",[],"[[74.0, 58.0, 132.0, 106.0]]"
678_4_3,"['<INFORM the language is incredibly ancient, but luckily, l under-stand it!> <INFORM seems to be a kind of encyclopedia!> <INFORM it contains information that i never knew existed!>']",[],"[[9.0, 0.0, 268.0, 131.0]]",[],"[[6.0, 99.0, 86.0, 185.0]]"
682_59_1,['<FEEDBACK things... getting... worse!> <INFORM molasses freezing...>'],[],"[[15.0, 16.0, 244.0, 187.0]]",[],"[[-1.0, -1.0, -1.0, -1.0]]"
683_59_5,"['<FEEDBACK hurray!> <FEEDBACK it worked!> <INFORM pater will never hire me again!> <THANK thanks, jonah, for getting me fired!>', ""<INFORM i'm out of a job again!>"", ""<FEEDBACK guess i'll go too>""]",[],"[[22.0, 0.0, 265.0, 164.0], [255.0, 6.0, 361.0, 138.0], [379.0, 13.0, 485.0, 109.0]]",[],"[[142.0, 147.0, 207.0, 215.0], [238.0, 150.0, 295.0, 201.0], [348.0, 185.0, 404.0, 243.0]]"
685_24_2,"['<BACKCHANNEL oooh!>', '<BACKCHANNEL ha!> <FEEDBACK you lie!> <INFORM but we shall see who is the better man!> <OFFER if you love miss weatherby you will fight for her, no?>']",[],"[[16.0, 52.0, 173.0, 162.0], [114.0, 1.0, 659.0, 140.0]]",[],"[[23.0, 188.0, 101.0, 282.0], [237.0, 150.0, 319.0, 252.0]]"
688_19_5,['<BACKCHANNEL awah!>'],['firs nati bank'],"[[16.0, 7.0, 153.0, 70.0]]","[[418.0, 9.0, 473.0, 73.0]]","[[55.0, 190.0, 135.0, 256.0]]"
693_43_4,['<INFORM and now for the machine itself- > <GREET captain marvel!>'],[],"[[11.0, 10.0, 291.0, 107.0]]",[],"[[54.0, 288.0, 103.0, 332.0]]"
701_26_4,"['<INFORM guilty!>', '<INFORM i sentence jagga to the electric chair!>']",['the jury does not even leave the box to reach a verdict---'],"[[18.0, 103.0, 228.0, 184.0], [225.0, 103.0, 430.0, 239.0]]","[[0.0, 14.0, 424.0, 123.0]]","[[63.0, 179.0, 208.0, 351.0], [263.0, 277.0, 327.0, 367.0]]"
704_24_3,['<ORDER depress third button...> <INFORM kitanic force will break collar weld...> <ORDER hurry!>'],[],"[[5.0, 17.0, 190.0, 87.0]]",[],"[[-1.0, -1.0, -1.0, -1.0]]"
706_32_5,"[""<FEEDBACK i never thought i'd see the liner again.> <INFORM looks as though we're going to have something to study instead of being studied.>""]",['a little later'],"[[0.0, 40.0, 240.0, 209.0]]","[[3.0, 0.0, 211.0, 48.0]]","[[21.0, 227.0, 143.0, 358.0]]"
716_16_2,"['<ORDER courage!> <INFORM we will save you!>', '<INFORM bridge is down and we are lost.>']",[],"[[27.0, 38.0, 213.0, 105.0], [356.0, 28.0, 572.0, 102.0]]",[],"[[206.0, 147.0, 253.0, 195.0], [429.0, 140.0, 483.0, 188.0]]"
718_7_6,"['<FEEDBACK boy, this vs some thing!>', ""<FEEDBACK most delicious thing ever'et!>"", '<FEEDBACK this is some chow!>', '<FEEDBACK three cheers for matzi nogi!>']",['the prediction of matzi nogi proves true!'],"[[24.0, 48.0, 149.0, 128.0], [149.0, 49.0, 333.0, 131.0], [340.0, 49.0, 445.0, 135.0], [441.0, 44.0, 557.0, 146.0]]","[[7.0, 13.0, 556.0, 54.0]]","[[69.0, 169.0, 144.0, 256.0], [201.0, 180.0, 264.0, 238.0], [344.0, 199.0, 386.0, 245.0], [443.0, 210.0, 477.0, 255.0]]"
71_4_6,['<BACKCHANNEL oh-hh!>'],"['then, with superhuman force...']","[[180.0, 0.0, 304.0, 45.0]]","[[2.0, 4.0, 163.0, 90.0]]","[[209.0, 81.0, 283.0, 144.0]]"
721_40_5,"['<INFORM here it is boss!> <INFORM no trouble at all!>', '<FEEDBACK good work boys!> <INFORM one more haul like this one and we can take it easy!>']",[],"[[0.0, 2.0, 240.0, 79.0], [168.0, 155.0, 334.0, 331.0]]",[],"[[110.0, 228.0, 151.0, 287.0], [283.0, 328.0, 328.0, 405.0]]"
723_53_0,"[""<FEEDBACK wow!> <FEEDBACK it's about time those guys had enough--> <INFORM i'm played out myself!>"", '<NOT_CLASSIFIABLE is... is>']",['that night after'],"[[77.0, 41.0, 315.0, 170.0], [223.0, 0.0, 316.0, 43.0]]","[[0.0, 422.0, 167.0, 449.0]]","[[187.0, 174.0, 283.0, 285.0], [-1.0, -1.0, -1.0, -1.0]]"
726_42_7,"[""<GREET young man!> <INFORM just for being an hour late, you won't get your supper.> <ORDER now go right up to your room and stay there!>"", '<BACKCHANNEL aw,> <FEEDBACK ma!>']",[],"[[1.0, 0.0, 230.0, 208.0], [52.0, 213.0, 185.0, 256.0]]",[],"[[111.0, 117.0, 229.0, 208.0], [30.0, 276.0, 102.0, 355.0]]"
727_43_3,['<ORDER stop him--> <ORDER stop him!>'],[],"[[187.0, 17.0, 411.0, 101.0]]",[],"[[256.0, 256.0, 312.0, 312.0]]"
733_30_0,"[""<INFORM i'm gonna make you apologize to miss millie!>""]",['meanwhile....'],"[[34.0, 58.0, 336.0, 162.0]]","[[0.0, 10.0, 386.0, 65.0]]","[[125.0, 169.0, 188.0, 268.0]]"
742_14_4,['<INFORM the curse of the queen of the nile has been exacted!> <INFORM and the unjust murder of my kinswoman avenged!>'],"[""the queen of the nile, her mission accomplished stands majestically watching bingham's horrible death...!""]","[[37.0, 97.0, 464.0, 189.0]]","[[0.0, 16.0, 552.0, 99.0]]","[[220.0, 211.0, 278.0, 307.0]]"
757_51_4,['<FEEDBACK easy does it...>'],['just thou -this the ticking a a cheap'],"[[23.0, 32.0, 211.0, 205.0]]","[[637.0, 329.0, 780.0, 544.0]]","[[187.0, 208.0, 259.0, 276.0]]"
759_45_11,"['<GREET keeno!>', ""<BACKCHANNEL hmm-> <FEEDBACK you found that dog collar!!> <INFORM you sneaking little--!> <FEEDBACK so you're working with that chinese detective chan!>""]",[],"[[2.0, 25.0, 103.0, 90.0], [93.0, 2.0, 261.0, 107.0]]",[],"[[66.0, 134.0, 110.0, 180.0], [161.0, 120.0, 231.0, 197.0]]"
759_7_9,['<INFORM more suitable moment for explanations will come later!> <INFORM hasty departure from unpleasant place more appropriate now!>'],[],"[[49.0, 39.0, 322.0, 144.0]]",[],"[[181.0, 145.0, 259.0, 245.0]]"
763_24_6,"[""<WHY_QUESTION n-now what the world could've frightened him?>""]",[],"[[65.0, 15.0, 421.0, 123.0]]",[],"[[174.0, 168.0, 438.0, 325.0]]"
765_14_5,"[""<POLITENESS_FORMULA i hope you're right, sir!>"", ""<FEEDBACK i hope so too, lieutenant!> <COMMIT all right men--> <INFORM you'll return to your commands and begin the advance!> <ORDER try to reach the valley floor by darkness.> <ORDER send up green rockets when you've made your positions!>""]",[],"[[3.0, 10.0, 186.0, 87.0], [133.0, 14.0, 560.0, 229.0]]",[],"[[2.0, 216.0, 137.0, 478.0], [328.0, 247.0, 508.0, 417.0]]"
770_9_4,"['<FEEDBACK shame!> <INFORM you two grls fighting over a man.>', '<ORDER i think now cisco take a walk!>', ""<ORDER listen gran'papa...> <INFORM i have an idea\t>""]",[],"[[9.0, 24.0, 244.0, 98.0], [204.0, 23.0, 376.0, 101.0], [362.0, 20.0, 509.0, 114.0]]",[],"[[114.0, 103.0, 165.0, 139.0], [242.0, 81.0, 289.0, 123.0], [418.0, 122.0, 475.0, 168.0]]"
772_20_1,['<BACKCHANNEL oh.. > <ORDER look!> <INFORM he took a dive!>'],"[""ll dreams must end it s true, but sad, et's see what gives with our drooly lad""]","[[304.0, 84.0, 528.0, 189.0]]","[[0.0, 1.0, 576.0, 71.0]]","[[186.0, 132.0, 294.0, 254.0]]"
776_44_1,"['<GREET boy!> <FEEDBACK this is something!> <INFORM good thing this message was intercepted!>', ""<WHY_QUESTION what's the nature of it, sir?>""]",[],"[[0.0, 3.0, 336.0, 203.0], [460.0, 7.0, 729.0, 135.0]]",[],"[[153.0, 282.0, 225.0, 386.0], [406.0, 235.0, 480.0, 318.0]]"
776_65_3,"['<GREET officer,> <INFORM i demand that you do some-thing to get my car back> <BACKCHANNEL gulp>', ""<NOT_CLASSIFIABLE jeepers!> <INFORM it's rainin' guys!>""]",['while on the ground..'],"[[27.0, 50.0, 338.0, 253.0], [346.0, 61.0, 593.0, 176.0]]","[[144.0, 6.0, 649.0, 70.0]]","[[214.0, 292.0, 275.0, 371.0], [522.0, 299.0, 573.0, 386.0]]"
781_35_6,['<FEEDBACK wow!> <FEEDBACK what a wallop that was!....> <WHY_QUESTION what the?> <INFORM that must have been the same gang mentioned in that news flash!> <INFORM my lampshade is gone!!!>'],['later.... as tom recovers....'],"[[22.0, 118.0, 411.0, 382.0]]","[[13.0, 53.0, 369.0, 128.0]]","[[247.0, 423.0, 330.0, 514.0]]"
782_47_4,['<INFORM great thunder!> <GREET kitty!>'],['meanwhile kitty has ventured forward...'],"[[1.0, 39.0, 328.0, 126.0]]","[[0.0, 0.0, 334.0, 51.0]]","[[113.0, 142.0, 177.0, 194.0]]"
791_22_1,"[""<INFORM now that it's over i could kiss that big guy for savin' us from makin' muggs of ourselves!>"", '<FEEDBACK we musta been crazy-> <INFORM and big jc feels glad too- > <INFORM he slept tonight for the first time in da>']",[],"[[0.0, 27.0, 376.0, 162.0], [424.0, 10.0, 661.0, 179.0]]",[],"[[203.0, 154.0, 266.0, 246.0], [417.0, 162.0, 499.0, 253.0]]"
793_1_5,"[""<COMMIT i'm on my way, major!>"", '<POLITENESS_FORMULA good luck!>']",[],"[[26.0, 1.0, 102.0, 45.0], [121.0, 0.0, 170.0, 40.0]]",[],"[[46.0, 57.0, 63.0, 71.0], [123.0, 55.0, 149.0, 87.0]]"
795_9_2,"[""<POLITENESS_FORMULA sorry--> <INFORM but i'd like my ship back-->""]",['and at the same time--'],"[[34.0, 68.0, 487.0, 174.0]]","[[25.0, 5.0, 553.0, 75.0]]","[[164.0, 185.0, 282.0, 294.0]]"
810_32_3,"['<GREET gosh,> <YES-NO_QUESTION can i see the diploma and the sled and the..>', ""<GREET wal,> <NOT_CLASSIFIABLE y'see son-> <INFORM them washington folk put the sled in the smithsonian institute!> <INFORM and the diploma wal one day i changed amuk into a goat - and he et it up!>""]",[],"[[4.0, 0.0, 369.0, 88.0], [157.0, 64.0, 580.0, 246.0]]",[],"[[163.0, 284.0, 283.0, 395.0], [309.0, 251.0, 456.0, 415.0]]"
812_20_4,"[""<INFORM perhaps they're glad to see someone, and will properly greet...> <BACKCHANNEL ouch!> <INFORM see what i mean!!>""]",[],"[[0.0, 29.0, 319.0, 148.0]]",[],"[[141.0, 229.0, 295.0, 439.0]]"
817_9_4,['<BACKCHANNEL ha!!..> <FEEDBACK your misery is so enjoyable..> <INFORM i hesitate to destroy you so easily..!>'],[],"[[16.0, 0.0, 313.0, 70.0]]",[],"[[133.0, 91.0, 282.0, 248.0]]"
818_19_3,['<FEEDBACK insurance man!> <YES-NO_QUESTION you mean the guy i just met down stairs?>'],[],"[[3.0, 0.0, 320.0, 78.0]]",[],"[[1.0, 103.0, 304.0, 424.0]]"
831_36_3,['<GREET boy..> <INFORM they sure are pumping plenty of lead!>'],[],"[[78.0, 3.0, 182.0, 88.0]]",[],"[[49.0, 11.0, 89.0, 45.0]]"
831_6_0,['<GREET darling!> <FEEDBACK you voted no!> <INFORM you love me!> <INFORM now i know you do!>'],['in the corridor'],"[[0.0, 13.0, 210.0, 77.0]]","[[0.0, 1.0, 227.0, 12.0]]","[[104.0, 58.0, 130.0, 84.0]]"
839_63_0,"['<BACKCHANNEL whew!> <YES-NO_QUESTION and have you found out how she kills her victims ?>', ""<FEEDBACK no, that's part of your job.> <INFORM when you catch her-> <INFORM here's where she's staying now--- >""]",[],"[[25.0, 15.0, 242.0, 82.0], [3.0, 73.0, 146.0, 183.0]]",[],"[[158.0, 94.0, 274.0, 325.0], [46.0, 252.0, 131.0, 324.0]]"
842_42_5,"[""<FEEDBACK guess it's just too big for me to get off the ground!> <INFORM but there must be a way!> <INFORM i'll never live it down if my kite is a failure!>""]",[],"[[22.0, 22.0, 364.0, 138.0]]",[],"[[178.0, 230.0, 223.0, 283.0]]"
847_46_0,['<BACKCHANNEL hmm!> <INFORM i just feel in the mood to win a few packs of cavity-clinch chewing gum!>'],[],"[[3.0, 5.0, 535.0, 202.0]]",[],"[[372.0, 289.0, 499.0, 420.0]]"
854_19_3,"[""<INFORM no trace of buck lanyard!> <INFORM but where he's least suspected, he's apt to be most active!>"", ""<INFORM the mayor here and i are worried!> <INFORM there's lots of money in town, but no bank>! <INFORM only in this office is there a safe!>""]","['next morning, at the stage company office...']","[[15.0, 38.0, 380.0, 172.0], [300.0, 33.0, 692.0, 194.0]]","[[7.0, 1.0, 692.0, 34.0]]","[[128.0, 302.0, 212.0, 388.0], [541.0, 300.0, 652.0, 387.0]]"
862_30_7,"[""<INFORM i'll destroy him with his own greed!> <INFORM in his own style!>""]",[],"[[46.0, 16.0, 474.0, 121.0]]",[],"[[127.0, 217.0, 381.0, 482.0]]"
